All relevant information about the map is below:

Total # of nodes: 292
# of robots: 125, robots_origin_location: {268: {37, 79, 86, 87, 94}, 269: {35, 49, 20, 24, 27}, 270: {8, 41, 43, 26, 31}, 271: {105, 75, 44, 82, 114}, 272: {96, 100, 107, 83, 63}, 273: {74, 120, 123, 92, 125}, 274: {106, 108, 51, 53, 23}, 275: {98, 11, 55, 89, 62}, 276: {38, 103, 52, 118, 91}, 277: {33, 5, 9, 80, 57}, 278: {7, 47, 48, 50, 21}, 279: {10, 115, 116, 117, 95}, 280: {97, 99, 102, 104, 12}, 281: {2, 67, 73, 16, 85}, 282: {32, 124, 25, 122, 28}, 283: {40, 72, 110, 112, 30}, 284: {3, 13, 14, 19, 58}, 285: {71, 76, 45, 18, 54}, 286: {1, 4, 81, 22, 56}, 287: {64, 68, 69, 46, 59}, 288: {101, 39, 17, 119, 121}, 289: {34, 36, 77, 90, 29}, 290: {66, 70, 42, 84, 60}, 291: {65, 109, 111, 15, 113}, 292: {6, 78, 61, 88, 93}}
# of requests: 132, request_pairs: [(1, 133), (2, 134), (3, 135), (4, 136), (5, 137), (6, 138), (7, 139), (8, 140), (9, 141), (10, 142), (11, 143), (12, 144), (13, 145), (14, 146), (15, 147), (16, 148), (17, 149), (18, 150), (19, 151), (20, 152), (21, 153), (22, 154), (23, 155), (24, 156), (25, 157), (26, 158), (27, 159), (28, 160), (29, 161), (30, 162), (31, 163), (32, 164), (33, 165), (34, 166), (35, 167), (36, 168), (37, 169), (38, 170), (39, 171), (40, 172), (41, 173), (42, 174), (43, 175), (44, 176), (45, 177), (46, 178), (47, 179), (48, 180), (49, 181), (50, 182), (51, 183), (52, 184), (53, 185), (54, 186), (55, 187), (56, 188), (57, 189), (58, 190), (59, 191), (60, 192), (61, 193), (62, 194), (63, 195), (64, 196), (65, 197), (66, 198), (67, 199), (68, 200), (69, 201), (70, 202), (71, 203), (72, 204), (73, 205), (74, 206), (75, 207), (76, 208), (77, 209), (78, 210), (79, 211), (80, 212), (81, 213), (82, 214), (83, 215), (84, 216), (85, 217), (86, 218), (87, 219), (88, 220), (89, 221), (90, 222), (91, 223), (92, 224), (93, 225), (94, 226), (95, 227), (96, 228), (97, 229), (98, 230), (99, 231), (100, 232), (101, 233), (102, 234), (103, 235), (104, 236), (105, 237), (106, 238), (107, 239), (108, 240), (109, 241), (110, 242), (111, 243), (112, 244), (113, 245), (114, 246), (115, 247), (116, 248), (117, 249), (118, 250), (119, 251), (120, 252), (121, 253), (122, 254), (123, 255), (124, 256), (125, 257), (126, 258), (127, 259), (128, 260), (129, 261), (130, 262), (131, 263), (132, 264)]
# of depots: 25, depot nodes: [268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292]
# of service lines: 1
# of num transfers: 3, service lines mapping: {1: [265, 266, 267]}
public transportation factor: 0.0
map_size: 292
outsourcing cost: 2917
robots max travel time: 142
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 5
depot service time: 2
transfer capacity: 0
transfer service time: 2
request nodes time windows: {1: (482, 882), 2: (364, 764), 3: (458, 858), 4: (262, 662), 5: (406, 806), 6: (146, 546), 7: (162, 562), 8: (429, 829), 9: (133, 533), 10: (425, 825), 11: (386, 786), 12: (251, 651), 13: (410, 810), 14: (366, 766), 15: (424, 824), 16: (166, 566), 17: (143, 543), 18: (279, 679), 19: (391, 791), 20: (163, 563), 21: (463, 863), 22: (518, 918), 23: (460, 860), 24: (120, 520), 25: (128, 528), 26: (184, 584), 27: (240, 640), 28: (297, 697), 29: (443, 843), 30: (157, 557), 31: (416, 816), 32: (366, 766), 33: (417, 817), 34: (112, 512), 35: (159, 559), 36: (371, 771), 37: (178, 578), 38: (340, 740), 39: (155, 555), 40: (140, 540), 41: (472, 872), 42: (389, 789), 43: (485, 885), 44: (373, 773), 45: (265, 665), 46: (165, 565), 47: (194, 594), 48: (356, 756), 49: (114, 514), 50: (132, 532), 51: (122, 522), 52: (405, 805), 53: (199, 599), 54: (482, 882), 55: (155, 555), 56: (201, 601), 57: (232, 632), 58: (186, 586), 59: (202, 602), 60: (259, 659), 61: (506, 906), 62: (392, 792), 63: (347, 747), 64: (411, 811), 65: (475, 875), 66: (139, 539), 67: (366, 766), 68: (448, 848), 69: (98, 498), 70: (116, 516), 71: (429, 829), 72: (446, 846), 73: (293, 693), 74: (121, 521), 75: (132, 532), 76: (444, 844), 77: (454, 854), 78: (312, 712), 79: (367, 767), 80: (353, 753), 81: (496, 896), 82: (491, 891), 83: (445, 845), 84: (503, 903), 85: (120, 520), 86: (223, 623), 87: (300, 700), 88: (113, 513), 89: (274, 674), 90: (437, 837), 91: (502, 902), 92: (514, 914), 93: (334, 734), 94: (335, 735), 95: (131, 531), 96: (440, 840), 97: (313, 713), 98: (164, 564), 99: (165, 565), 100: (257, 657), 101: (520, 920), 102: (412, 812), 103: (200, 600), 104: (247, 647), 105: (437, 837), 106: (407, 807), 107: (439, 839), 108: (147, 547), 109: (209, 609), 110: (240, 640), 111: (215, 615), 112: (509, 909), 113: (311, 711), 114: (406, 806), 115: (427, 827), 116: (529, 929), 117: (191, 591), 118: (192, 592), 119: (525, 925), 120: (225, 625), 121: (489, 889), 122: (212, 612), 123: (428, 828), 124: (430, 830), 125: (133, 533), 126: (445, 845), 127: (101, 501), 128: (237, 637), 129: (502, 902), 130: (144, 544), 131: (269, 669), 132: (170, 570), 133: (787, 1187), 134: (691, 1091), 135: (786, 1186), 136: (604, 1004), 137: (701, 1101), 138: (541, 941), 139: (354, 754), 140: (496, 896), 141: (426, 826), 142: (788, 1188), 143: (527, 927), 144: (496, 896), 145: (727, 1127), 146: (649, 1049), 147: (693, 1093), 148: (423, 823), 149: (320, 720), 150: (594, 994), 151: (720, 1120), 152: (386, 786), 153: (573, 973), 154: (898, 1298), 155: (769, 1169), 156: (470, 870), 157: (486, 886), 158: (441, 841), 159: (444, 844), 160: (631, 1031), 161: (722, 1122), 162: (466, 866), 163: (800, 1200), 164: (595, 995), 165: (719, 1119), 166: (492, 892), 167: (402, 802), 168: (637, 1037), 169: (523, 923), 170: (506, 906), 171: (370, 770), 172: (453, 853), 173: (810, 1210), 174: (503, 903), 175: (777, 1177), 176: (714, 1114), 177: (547, 947), 178: (545, 945), 179: (535, 935), 180: (651, 1051), 181: (409, 809), 182: (527, 927), 183: (345, 745), 184: (710, 1110), 185: (276, 676), 186: (868, 1268), 187: (377, 777), 188: (556, 956), 189: (600, 1000), 190: (524, 924), 191: (586, 986), 192: (659, 1059), 193: (749, 1149), 194: (778, 1178), 195: (587, 987), 196: (658, 1058), 197: (673, 1073), 198: (470, 870), 199: (733, 1133), 200: (805, 1205), 201: (390, 790), 202: (455, 855), 203: (633, 1033), 204: (734, 1134), 205: (474, 874), 206: (489, 889), 207: (210, 610), 208: (574, 974), 209: (714, 1114), 210: (574, 974), 211: (686, 1086), 212: (563, 963), 213: (556, 956), 214: (873, 1273), 215: (758, 1158), 216: (866, 1266), 217: (382, 782), 218: (452, 852), 219: (508, 908), 220: (403, 803), 221: (668, 1068), 222: (746, 1146), 223: (650, 1050), 224: (913, 1313), 225: (533, 933), 226: (392, 792), 227: (442, 842), 228: (812, 1212), 229: (633, 1033), 230: (441, 841), 231: (402, 802), 232: (549, 949), 233: (913, 1313), 234: (580, 980), 235: (382, 782), 236: (313, 713), 237: (689, 1089), 238: (700, 1100), 239: (533, 933), 240: (425, 825), 241: (509, 909), 242: (399, 799), 243: (577, 977), 244: (744, 1144), 245: (698, 1098), 246: (723, 1123), 247: (716, 1116), 248: (776, 1176), 249: (481, 881), 250: (441, 841), 251: (869, 1269), 252: (605, 1005), 253: (810, 1210), 254: (400, 800), 255: (800, 1200), 256: (724, 1124), 257: (464, 864), 258: (760, 1160), 259: (377, 777), 260: (479, 879), 261: (827, 1227), 262: (378, 778), 263: (476, 876), 264: (429, 829)}
transfer nodes departure time: {265: 385, 266: 387, 267: 389}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 133): (133.2816566523691, 666.4082832618454, False)
   (1, 268): (119.33147112141039, 596.657355607052, False)
   (1, 270): (106.45186705737011, 532.2593352868505, False)
   (1, 271): (74.46475676452586, 372.3237838226293, False)
   (1, 272): (95.60334722173695, 478.01673610868477, False)
   (1, 273): (57.28001396647874, 286.4000698323937, False)
   (1, 276): (86.7294644281861, 433.64732214093056, False)
   (1, 279): (91.02197536858887, 455.10987684294435, False)
   (1, 280): (74.14849964766651, 370.7424982383326, False)
   (1, 281): (32.01562118716424, 160.0781059358212, False)
   (1, 282): (58.240879114244144, 291.20439557122074, False)
   (1, 283): (114.10959644131601, 570.5479822065801, False)
   (1, 284): (36.359317925395686, 181.79658962697843, False)
   (1, 286): (91.83681179135085, 459.18405895675426, False)
   (1, 288): (133.46160496562297, 667.3080248281149, False)
   (1, 289): (133.4053971921676, 667.026985960838, False)
   (1, 290): (110.67971810589327, 553.3985905294663, False)
   (1, 291): (30.23243291566195, 151.16216457830976, False)
   (1, 292): (6.324555320336759, 31.622776601683796, False)
   (2, 268): (92.07062506576133, 460.35312532880664, False)
   (2, 269): (57.0087712549569, 285.0438562747845, False)
   (2, 270): (90.24965373894794, 451.2482686947397, False)
   (2, 272): (53.03772242470448, 265.1886121235224, False)
   (2, 273): (91.92388155425118, 459.6194077712559, False)
   (2, 274): (24.331050121192877, 121.65525060596438, False)
   (2, 275): (80.049984384758, 400.24992192379, False)
   (2, 277): (84.15461959987698, 420.7730979993849, False)
   (2, 278): (79.1012010022604, 395.50600501130197, False)
   (2, 279): (131.0267148332736, 655.1335741663679, False)
   (2, 281): (141.66156853571826, 708.3078426785913, False)
   (2, 283): (59.61543424315552, 298.0771712157776, False)
   (2, 285): (108.04628637764465, 540.2314318882233, False)
   (2, 286): (77.92945527847606, 389.64727639238026, False)
   (2, 287): (104.20172743289815, 521.0086371644908, False)
   (2, 292): (140.00357138301865, 700.0178569150933, False)
   (3, 135): (60.166435825965294, 300.8321791298265, False)
   (3, 268): (33.015148038438355, 165.07574019219177, False)
   (3, 269): (131.86735759845953, 659.3367879922977, False)
   (3, 272): (89.05054744357274, 445.2527372178637, False)
   (3, 273): (134.06341782902598, 670.3170891451299, False)
   (3, 274): (134.30189872075525, 671.5094936037763, False)
   (3, 285): (3.605551275463989, 18.027756377319946, False)
   (4, 266): (89.06739021662193, 445.3369510831096, False)
   (4, 269): (100.0, 500.0, False)
   (4, 270): (100.42410069301094, 502.1205034650547, False)
   (4, 272): (136.0624856453828, 680.312428226914, False)
   (4, 274): (71.56814934033156, 357.8407467016578, False)
   (4, 275): (21.400934559032695, 107.00467279516347, False)
   (4, 277): (28.844410203711913, 144.22205101855957, False)
   (4, 278): (18.35755975068582, 91.7877987534291, False)
   (4, 279): (140.06427096158393, 700.3213548079196, False)
   (4, 283): (87.65842800324451, 438.29214001622256, False)
   (4, 286): (109.87720418721983, 549.3860209360992, False)
   (4, 287): (42.04759208325728, 210.2379604162864, False)
   (5, 270): (50.28916384272063, 251.44581921360316, False)
   (5, 272): (108.90821823902914, 544.5410911951457, False)
   (5, 273): (59.413803110051795, 297.069015550259, False)
   (5, 274): (136.13228860193308, 680.6614430096654, False)
   (5, 275): (128.82546332150332, 644.1273166075166, False)
   (5, 276): (93.49331526906082, 467.4665763453041, False)
   (5, 277): (119.70797801316336, 598.5398900658167, False)
   (5, 279): (10.770329614269007, 53.85164807134504, False)
   (5, 280): (117.80067911519016, 589.0033955759508, False)
   (5, 281): (50.35871324805669, 251.79356624028344, False)
   (5, 282): (137.71347065556077, 688.5673532778038, False)
   (5, 283): (77.1621668954417, 385.8108344772085, False)
   (5, 284): (104.12012293500234, 520.6006146750117, False)
   (5, 286): (55.326304774492215, 276.63152387246106, False)
   (5, 287): (113.35784048754634, 566.7892024377317, False)
   (5, 289): (57.688820407423826, 288.44410203711914, False)
   (5, 291): (100.66280345788111, 503.31401728940557, False)
   (5, 292): (83.38465086573187, 416.92325432865937, False)
   (6, 138): (45.17742799230607, 225.88713996153035, False)
   (6, 266): (137.82960494755835, 689.1480247377917, False)
   (6, 268): (100.84145972763385, 504.2072986381692, False)
   (6, 270): (140.24621207005913, 701.2310603502956, False)
   (6, 271): (52.15361924162119, 260.768096208106, False)
   (6, 272): (101.31633629380802, 506.5816814690401, False)
   (6, 273): (84.77027781009096, 423.8513890504548, False)
   (6, 276): (120.80149005703531, 604.0074502851766, False)
   (6, 279): (132.74034804836094, 663.7017402418047, False)
   (6, 280): (93.30058949438637, 466.50294747193186, False)
   (6, 281): (75.8946638440411, 379.47331922020555, False)
   (6, 282): (35.34119409414458, 176.70597047072292, False)
   (6, 283): (140.03570973148243, 700.1785486574122, False)
   (6, 284): (51.894122981316485, 259.47061490658245, False)
   (6, 285): (129.0348790056394, 645.174395028197, False)
   (6, 286): (121.75795661885921, 608.789783094296, False)
   (6, 288): (111.12605455067681, 555.630272753384, False)
   (6, 290): (93.49331526906082, 467.4665763453041, False)
   (6, 291): (47.50789408087881, 237.53947040439408, False)
   (6, 292): (40.26164427839479, 201.30822139197394, False)
   (7, 271): (62.22539674441618, 311.1269837220809, False)
   (7, 273): (130.36103712382777, 651.8051856191389, False)
   (7, 276): (56.71860364994893, 283.59301824974466, False)
   (7, 279): (137.59360450253493, 687.9680225126747, False)
   (7, 280): (12.041594578792296, 60.20797289396148, False)
   (7, 281): (85.0411665018772, 425.205832509386, False)
   (7, 282): (64.00781202322104, 320.0390601161052, False)
   (7, 284): (41.43669871020132, 207.1834935510066, False)
   (7, 288): (91.19758768739445, 455.98793843697223, False)
   (7, 290): (66.61080993352356, 333.0540496676178, False)
   (7, 291): (47.67598976424087, 238.37994882120432, False)
   (7, 292): (81.32035415564789, 406.6017707782395, False)
   (8, 140): (36.6742416417845, 183.3712082089225, False)
   (8, 270): (125.0, 625.0, False)
   (8, 276): (109.45775440780794, 547.2887720390397, False)
   (8, 279): (87.92041856133307, 439.6020928066653, False)
   (8, 281): (125.89678312014172, 629.4839156007085, False)
   (8, 286): (140.00357138301865, 700.0178569150933, False)
   (8, 289): (38.600518131237564, 193.0025906561878, False)
   (9, 265): (112.36102527122117, 561.8051263561058, False)
   (9, 266): (89.49860334105779, 447.49301670528894, False)
   (9, 269): (84.59905436823747, 422.9952718411874, False)
   (9, 270): (107.0420478129973, 535.2102390649865, False)
   (9, 272): (131.67383946707105, 658.3691973353552, False)
   (9, 274): (62.20128616033595, 311.00643080167976, False)
   (9, 275): (28.160255680657446, 140.80127840328723, False)
   (9, 277): (38.63935817272331, 193.19679086361657, False)
   (9, 278): (8.602325267042627, 43.01162633521314, False)
   (9, 283): (89.80534505250787, 449.02672526253934, False)
   (9, 286): (113.45483682946268, 567.2741841473133, False)
   (9, 287): (56.43580423808985, 282.17902119044925, False)
   (10, 142): (108.78419002777932, 543.9209501388966, False)
   (10, 268): (31.622776601683793, 158.11388300841895, False)
   (10, 269): (97.94386147176351, 489.71930735881756, False)
   (10, 272): (61.61168720299745, 308.05843601498725, False)
   (10, 273): (112.69871339105873, 563.4935669552937, False)
   (10, 274): (97.32933781753577, 486.64668908767885, False)
   (10, 283): (117.06835610018618, 585.3417805009309, False)
   (10, 285): (34.132096331752024, 170.66048165876012, False)
   (10, 286): (123.0690862889621, 615.3454314448105, False)
   (10, 292): (136.23509092741122, 681.1754546370561, False)
   (11, 143): (119.33147112141039, 596.657355607052, False)
   (11, 268): (66.85057965343307, 334.2528982671654, False)
   (11, 271): (89.05054744357274, 445.2527372178637, False)
   (11, 272): (97.082439194738, 485.41219597369, False)
   (11, 273): (107.8702924812944, 539.351462406472, False)
   (11, 281): (119.03780911962384, 595.1890455981193, False)
   (11, 282): (77.64663547121665, 388.2331773560833, False)
   (11, 284): (103.31021246711285, 516.5510623355642, False)
   (11, 285): (86.83317338436964, 434.1658669218482, False)
   (11, 286): (141.2267680009707, 706.1338400048535, False)
