All relevant information about the map is below:

Total # of nodes: 112
# of robots: 44, robots_origin_location: {102: {24, 25, 27, 15}, 103: {2, 19, 12, 23}, 104: {8, 3, 4, 6}, 105: {33, 10, 11, 31}, 106: {9, 18, 26, 14}, 107: {41, 35, 44, 43}, 108: {40, 42, 5, 38}, 109: {1, 20, 21, 22}, 110: {32, 36, 37, 39}, 111: {16, 28, 13, 30}, 112: {17, 34, 29, 7}}
# of requests: 49, request_pairs: [(1, 50), (2, 51), (3, 52), (4, 53), (5, 54), (6, 55), (7, 56), (8, 57), (9, 58), (10, 59), (11, 60), (12, 61), (13, 62), (14, 63), (15, 64), (16, 65), (17, 66), (18, 67), (19, 68), (20, 69), (21, 70), (22, 71), (23, 72), (24, 73), (25, 74), (26, 75), (27, 76), (28, 77), (29, 78), (30, 79), (31, 80), (32, 81), (33, 82), (34, 83), (35, 84), (36, 85), (37, 86), (38, 87), (39, 88), (40, 89), (41, 90), (42, 91), (43, 92), (44, 93), (45, 94), (46, 95), (47, 96), (48, 97), (49, 98)]
# of depots: 11, depot nodes: [102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112]
# of service lines: 2
# of num transfers: 3, service lines mapping: {1: [99, 100], 2: [101]}
public transportation factor: 0.4
map_size: 112
outsourcing cost: 2084
robots max travel time: 538
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 4
depot service time: 2
transfer capacity: 7
transfer service time: 2
request nodes time windows: {1: (0, 397), 2: (0, 346), 3: (29, 429), 4: (35, 435), 5: (0, 382), 6: (26, 426), 7: (51, 451), 8: (58, 458), 9: (8, 408), 10: (0, 392), 11: (53, 453), 12: (0, 362), 13: (0, 381), 14: (0, 384), 15: (0, 390), 16: (31, 431), 17: (0, 321), 18: (66, 466), 19: (44, 444), 20: (0, 368), 21: (5, 405), 22: (24, 424), 23: (0, 364), 24: (32, 432), 25: (0, 370), 26: (79, 479), 27: (52, 452), 28: (0, 350), 29: (0, 351), 30: (16, 416), 31: (12, 412), 32: (38, 438), 33: (2, 402), 34: (41, 441), 35: (19, 419), 36: (0, 362), 37: (76, 476), 38: (0, 315), 39: (0, 332), 40: (0, 388), 41: (27, 427), 42: (19, 419), 43: (37, 437), 44: (0, 334), 45: (0, 374), 46: (0, 360), 47: (0, 393), 48: (73, 473), 49: (0, 362), 50: (169, 569), 51: (216, 616), 52: (281, 681), 53: (278, 678), 54: (178, 578), 55: (326, 726), 56: (306, 706), 57: (178, 578), 58: (114, 514), 59: (224, 624), 60: (417, 817), 61: (122, 522), 62: (242, 642), 63: (232, 632), 64: (90, 490), 65: (269, 669), 66: (34, 434), 67: (236, 636), 68: (426, 826), 69: (117, 517), 70: (328, 728), 71: (175, 575), 72: (60, 460), 73: (347, 747), 74: (92, 492), 75: (211, 611), 76: (425, 825), 77: (156, 556), 78: (235, 635), 79: (360, 760), 80: (81, 481), 81: (180, 580), 82: (156, 556), 83: (220, 620), 84: (178, 578), 85: (245, 645), 86: (307, 707), 87: (124, 524), 88: (254, 654), 89: (51, 451), 90: (141, 541), 91: (278, 678), 92: (399, 799), 93: (132, 532), 94: (364, 764), 95: (143, 543), 96: (351, 751), 97: (236, 636), 98: (235, 635)}
transfer nodes departure time: {99: 793, 100: 840, 101: 354}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 50): (32.7566787083184, 163.78339354159198, False)
   (1, 99): (39.6232255123179, 198.1161275615895, False)
   (1, 100): (84.17244204607586, 420.8622102303793, False)
   (1, 101): (62.26556030423239, 311.3278015211619, False)
   (1, 102): (8.54400374531753, 42.720018726587654, False)
   (1, 103): (42.44997055358225, 212.24985276791125, False)
   (1, 104): (52.354560450833695, 261.7728022541685, False)
   (1, 105): (39.20459156782532, 196.0229578391266, False)
   (1, 106): (35.11409973215888, 175.57049866079439, False)
   (1, 107): (28.284271247461902, 141.4213562373095, False)
   (1, 108): (17.69180601295413, 88.45903006477066, False)
   (1, 109): (59.90826320300064, 299.5413160150032, False)
   (1, 110): (27.16615541441225, 135.83077707206124, False)
   (1, 111): (11.313708498984761, 56.568542494923804, False)
   (1, 112): (36.013886210738214, 180.06943105369106, False)
   (2, 51): (66.76076692189807, 333.8038346094903, False)
   (2, 99): (63.788713735268246, 318.9435686763412, False)
   (2, 100): (55.226805085936306, 276.1340254296815, False)
   (2, 101): (37.656340767525464, 188.28170383762733, False)
   (2, 102): (34.92849839314596, 174.6424919657298, False)
   (2, 103): (67.7421582177598, 338.71079108879894, False)
   (2, 104): (47.41307836451879, 237.06539182259394, False)
   (2, 105): (19.849433241279208, 99.24716620639603, False)
   (2, 106): (39.395431207184416, 196.97715603592206, False)
   (2, 107): (57.48912940721924, 287.4456470360962, False)
   (2, 108): (36.22154055254967, 181.10770276274835, False)
   (2, 109): (30.528675044947494, 152.64337522473747, False)
   (2, 110): (28.792360097775937, 143.96180048887967, False)
   (2, 111): (18.35755975068582, 91.7877987534291, False)
   (2, 112): (21.633307652783937, 108.16653826391969, False)
   (3, 52): (76.94153624668537, 384.70768123342685, False)
   (3, 99): (55.46169849544819, 277.308492477241, False)
   (3, 100): (76.00657866263946, 380.0328933131973, False)
   (3, 101): (46.09772228646444, 230.4886114323222, False)
   (3, 102): (54.45181356024793, 272.25906780123967, False)
   (3, 103): (98.08159868191383, 490.40799340956914, False)
   (3, 104): (102.20078277586722, 511.0039138793361, False)
   (3, 105): (75.66372975210778, 378.3186487605389, False)
   (3, 106): (24.186773244895647, 120.93386622447824, False)
   (3, 107): (77.1621668954417, 385.8108344772085, False)
   (3, 108): (44.10215414239989, 220.51077071199944, False)
   (3, 109): (69.28924880528002, 346.4462440264001, False)
   (3, 110): (32.31098884280702, 161.55494421403512, False)
   (3, 111): (54.12947441089743, 270.64737205448716, False)
   (3, 112): (77.23341245859851, 386.16706229299257, False)
   (4, 53): (78.56844150166147, 392.84220750830735, False)
   (4, 99): (31.38470965295043, 156.92354826475216, False)
   (4, 100): (87.36131867136622, 436.8065933568311, False)
   (4, 101): (57.584720195551874, 287.92360097775935, False)
   (4, 102): (34.438350715445125, 172.19175357722563, False)
   (4, 103): (75.95393340703298, 379.7696670351649, False)
   (4, 104): (90.78546139112804, 453.9273069556402, False)
   (4, 105): (68.87670143089025, 344.38350715445125, False)
   (4, 106): (11.045361017187261, 55.226805085936306, False)
   (4, 107): (54.08326913195984, 270.41634565979916, False)
   (4, 108): (23.706539182259394, 118.53269591129697, False)
   (4, 109): (73.00684899377592, 365.0342449688796, False)
