All relevant information about the map is below:

Total # of nodes: 159
# of robots: 67, robots_origin_location: {139: {46, 62, 11, 6}, 140: {48, 64, 13, 38}, 141: {56, 41, 4, 39}, 142: {15}, 143: {8, 18, 34, 31}, 144: {42, 12, 54}, 145: {33}, 146: {45, 52, 5, 30}, 147: {25, 19, 28}, 148: {1, 23, 17, 7}, 149: {50, 20, 22, 55}, 150: {65, 66, 35, 37}, 151: {36, 29}, 152: {57, 60, 53}, 153: {16, 24, 43, 21}, 154: {10, 27, 44, 47}, 155: {32, 61, 14, 63}, 156: {9, 2, 26, 51}, 157: {3}, 158: {40, 67}, 159: {49, 58, 59}}
# of requests: 67, request_pairs: [(1, 68), (2, 69), (3, 70), (4, 71), (5, 72), (6, 73), (7, 74), (8, 75), (9, 76), (10, 77), (11, 78), (12, 79), (13, 80), (14, 81), (15, 82), (16, 83), (17, 84), (18, 85), (19, 86), (20, 87), (21, 88), (22, 89), (23, 90), (24, 91), (25, 92), (26, 93), (27, 94), (28, 95), (29, 96), (30, 97), (31, 98), (32, 99), (33, 100), (34, 101), (35, 102), (36, 103), (37, 104), (38, 105), (39, 106), (40, 107), (41, 108), (42, 109), (43, 110), (44, 111), (45, 112), (46, 113), (47, 114), (48, 115), (49, 116), (50, 117), (51, 118), (52, 119), (53, 120), (54, 121), (55, 122), (56, 123), (57, 124), (58, 125), (59, 126), (60, 127), (61, 128), (62, 129), (63, 130), (64, 131), (65, 132), (66, 133), (67, 134)]
# of depots: 21, depot nodes: [139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159]
# of service lines: 2
# of num transfers: 4, service lines mapping: {1: [135, 136], 2: [137, 138]}
public transportation factor: 1.0
map_size: 159
outsourcing cost: 7083
robots max travel time: 835
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 4
depot service time: 2
transfer capacity: 0
transfer service time: 2
request nodes time windows: {1: (45, 445), 2: (68, 468), 3: (40, 440), 4: (0, 380), 5: (193, 593), 6: (71, 471), 7: (156, 556), 8: (0, 361), 9: (74, 474), 10: (37, 437), 11: (173, 573), 12: (1, 401), 13: (18, 418), 14: (0, 370), 15: (68, 468), 16: (132, 532), 17: (76, 476), 18: (133, 533), 19: (7, 407), 20: (36, 436), 21: (83, 483), 22: (32, 432), 23: (7, 407), 24: (118, 518), 25: (0, 384), 26: (159, 559), 27: (84, 484), 28: (36, 436), 29: (40, 440), 30: (95, 495), 31: (154, 554), 32: (124, 524), 33: (126, 526), 34: (40, 440), 35: (163, 563), 36: (0, 398), 37: (0, 384), 38: (197, 597), 39: (156, 556), 40: (0, 396), 41: (0, 387), 42: (30, 430), 43: (169, 569), 44: (58, 458), 45: (170, 570), 46: (0, 378), 47: (113, 513), 48: (33, 433), 49: (97, 497), 50: (68, 468), 51: (194, 594), 52: (197, 597), 53: (146, 546), 54: (0, 371), 55: (23, 423), 56: (133, 533), 57: (0, 377), 58: (105, 505), 59: (68, 468), 60: (164, 564), 61: (79, 479), 62: (52, 452), 63: (149, 549), 64: (0, 365), 65: (149, 549), 66: (159, 559), 67: (93, 493), 68: (228, 628), 69: (433, 833), 70: (195, 595), 71: (186, 586), 72: (393, 793), 73: (257, 657), 74: (453, 853), 75: (304, 704), 76: (298, 698), 77: (399, 799), 78: (264, 664), 79: (382, 782), 80: (384, 784), 81: (245, 645), 82: (198, 598), 83: (457, 857), 84: (238, 638), 85: (214, 614), 86: (359, 759), 87: (347, 747), 88: (262, 662), 89: (255, 655), 90: (108, 508), 91: (448, 848), 92: (373, 773), 93: (378, 778), 94: (409, 809), 95: (434, 834), 96: (384, 784), 97: (400, 800), 98: (319, 719), 99: (339, 739), 100: (487, 887), 101: (365, 765), 102: (438, 838), 103: (375, 775), 104: (234, 634), 105: (507, 907), 106: (419, 819), 107: (164, 564), 108: (77, 477), 109: (327, 727), 110: (445, 845), 111: (246, 646), 112: (285, 685), 113: (63, 463), 114: (455, 855), 115: (145, 545), 116: (429, 829), 117: (195, 595), 118: (595, 995), 119: (536, 936), 120: (247, 647), 121: (309, 709), 122: (118, 518), 123: (434, 834), 124: (274, 674), 125: (335, 735), 126: (466, 866), 127: (445, 845), 128: (456, 856), 129: (437, 837), 130: (253, 653), 131: (234, 634), 132: (275, 675), 133: (269, 669), 134: (387, 787)}
transfer nodes departure time: {135: 861, 136: 980, 137: 411, 138: 591}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 68): (83.24061508662703, 416.20307543313515, False)
   (1, 135): (102.08329931972223, 510.41649659861116, False)
   (1, 136): (90.50966799187809, 452.54833995939043, False)
   (1, 137): (108.24047302187847, 541.2023651093923, False)
   (1, 138): (86.58521813797087, 432.92609068985433, False)
   (1, 139): (115.12167476196652, 575.6083738098325, False)
   (1, 140): (113.17243480636087, 565.8621740318043, False)
   (1, 141): (74.72616676907762, 373.6308338453881, False)
   (1, 142): (70.71067811865476, 353.5533905932738, False)
   (1, 143): (8.0, 40.0, False)
   (1, 144): (98.79271228182775, 493.9635614091387, False)
   (1, 145): (56.60388679233962, 283.0194339616981, False)
   (1, 146): (27.459060435491963, 137.2953021774598, False)
   (1, 147): (89.19641248391103, 445.9820624195552, False)
   (1, 148): (73.68174807915459, 368.40874039577295, False)
   (1, 149): (72.67048919609665, 363.35244598048325, False)
   (1, 150): (39.05124837953327, 195.25624189766634, False)
   (1, 151): (62.80127387243033, 314.00636936215164, False)
   (1, 152): (71.40028011149536, 357.0014005574768, False)
   (1, 153): (56.61271941887264, 283.0635970943632, False)
   (1, 154): (106.23088063270491, 531.1544031635245, False)
   (1, 155): (23.345235059857504, 116.72617529928752, False)
   (1, 156): (60.41522986797286, 302.0761493398643, False)
   (1, 157): (47.53945729601885, 237.69728648009425, False)
   (1, 158): (53.009433122794285, 265.0471656139714, False)
   (1, 159): (45.45327270945405, 227.26636354727023, False)
   (2, 69): (137.2953021774598, 686.476510887299, False)
   (2, 135): (175.56765077883796, 877.8382538941898, False)
   (2, 136): (94.36630754670864, 471.8315377335432, False)
   (2, 137): (180.34688796871433, 901.7344398435716, False)
   (2, 138): (8.94427190999916, 44.721359549995796, False)
   (2, 139): (127.27922061357856, 636.3961030678928, False)
   (2, 140): (111.01801655587259, 555.090082779363, False)
   (2, 141): (142.13022197970423, 710.6511098985211, False)
   (2, 142): (152.12166183683374, 760.6083091841687, False)
   (2, 143): (82.71033792700887, 413.55168963504434, False)
   (2, 144): (173.761330565808, 868.8066528290401, False)
   (2, 145): (140.9432509913121, 704.7162549565605, False)
   (2, 146): (95.1892851112981, 475.9464255564905, False)
   (2, 147): (97.082439194738, 485.41219597369, False)
   (2, 148): (114.23659658795863, 571.1829829397932, False)
   (2, 149): (124.90796611905904, 624.5398305952951, False)
   (2, 150): (56.639209034025185, 283.1960451701259, False)
   (2, 151): (26.1725046566048, 130.86252328302402, False)
   (2, 152): (26.92582403567252, 134.6291201783626, False)
   (2, 153): (100.16985574512923, 500.8492787256461, False)
   (2, 154): (120.03332870498926, 600.1666435249463, False)
   (2, 155): (106.92988356862641, 534.649417843132, False)
   (2, 156): (26.40075756488817, 132.00378782444085, False)
   (2, 157): (63.788713735268246, 318.9435686763412, False)
   (2, 158): (38.897300677553446, 194.48650338776724, False)
   (2, 159): (81.83520025025906, 409.1760012512953, False)
   (3, 70): (146.4137971640651, 732.0689858203255, False)
   (3, 135): (171.81676286090365, 859.0838143045182, False)
   (3, 136): (82.96987405076617, 414.84937025383084, False)
   (3, 137): (176.1817243643619, 880.9086218218096, False)
   (3, 138): (5.385164807134504, 26.92582403567252, False)
   (3, 139): (115.52056094046635, 577.6028047023318, False)
   (3, 140): (98.32598842625484, 491.6299421312742, False)
   (3, 141): (137.7679207943562, 688.839603971781, False)
   (3, 142): (151.16877984557524, 755.8438992278762, False)
   (3, 143): (86.37129152675674, 431.8564576337837, False)
   (3, 144): (170.42300314218147, 852.1150157109073, False)
   (3, 145): (141.6756859873987, 708.3784299369936, False)
   (3, 146): (101.24228365658294, 506.2114182829147, False)
   (3, 147): (86.02325267042627, 430.11626335213134, False)
   (3, 148): (106.60675400742676, 533.0337700371338, False)
   (3, 149): (134.40610105199838, 672.0305052599919, False)
   (3, 150): (54.120236510939236, 270.60118255469615, False)
   (3, 151): (24.73863375370596, 123.6931687685298, False)
   (3, 152): (39.6232255123179, 198.1161275615895, False)
   (3, 153): (109.78615577567146, 548.9307788783573, False)
   (3, 154): (108.66922287382016, 543.3461143691009, False)
   (3, 155): (107.8563859954523, 539.2819299772615, False)
   (3, 156): (27.16615541441225, 135.83077707206124, False)
   (3, 157): (73.53910524340094, 367.6955262170047, False)
   (3, 158): (36.24913792078372, 181.24568960391858, False)
   (3, 159): (76.48529270389177, 382.4264635194589, False)
