All relevant information about the map is below:

Total # of nodes: 167
# of robots: 78, robots_origin_location: {151: {41, 26, 6, 70}, 152: {24, 56, 3}, 153: {65, 67, 4, 9, 44, 63}, 154: {40, 49, 75}, 155: {66, 51, 78}, 156: {2, 39, 77, 48, 31}, 157: {8, 76, 45}, 158: {5, 7, 15, 21, 29, 62}, 159: {32, 33, 38, 42, 47, 20}, 160: {68, 13, 46, 16, 55, 58}, 161: {71, 72, 12, 14, 25, 60}, 162: {17, 27, 28, 69}, 163: {36, 73, 74, 50, 23}, 164: {43, 11, 53, 22}, 165: {1, 10, 30, 57}, 166: {64, 18, 19, 61}, 167: {34, 35, 37, 52, 54, 59}}
# of requests: 73, request_pairs: [(1, 74), (2, 75), (3, 76), (4, 77), (5, 78), (6, 79), (7, 80), (8, 81), (9, 82), (10, 83), (11, 84), (12, 85), (13, 86), (14, 87), (15, 88), (16, 89), (17, 90), (18, 91), (19, 92), (20, 93), (21, 94), (22, 95), (23, 96), (24, 97), (25, 98), (26, 99), (27, 100), (28, 101), (29, 102), (30, 103), (31, 104), (32, 105), (33, 106), (34, 107), (35, 108), (36, 109), (37, 110), (38, 111), (39, 112), (40, 113), (41, 114), (42, 115), (43, 116), (44, 117), (45, 118), (46, 119), (47, 120), (48, 121), (49, 122), (50, 123), (51, 124), (52, 125), (53, 126), (54, 127), (55, 128), (56, 129), (57, 130), (58, 131), (59, 132), (60, 133), (61, 134), (62, 135), (63, 136), (64, 137), (65, 138), (66, 139), (67, 140), (68, 141), (69, 142), (70, 143), (71, 144), (72, 145), (73, 146)]
# of depots: 17, depot nodes: [151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167]
# of service lines: 1
# of num transfers: 4, service lines mapping: {1: [147, 148, 149, 150]}
public transportation factor: 0.2
map_size: 167
outsourcing cost: 5833
robots max travel time: 109
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 6
depot service time: 2
transfer capacity: 5
transfer service time: 2
request nodes time windows: {1: (6, 406), 2: (117, 517), 3: (101, 501), 4: (118, 518), 5: (137, 537), 6: (17, 417), 7: (181, 581), 8: (17, 417), 9: (23, 423), 10: (0, 395), 11: (0, 395), 12: (0, 371), 13: (88, 488), 14: (0, 394), 15: (83, 483), 16: (0, 371), 17: (4, 404), 18: (42, 442), 19: (0, 371), 20: (64, 464), 21: (9, 409), 22: (0, 384), 23: (102, 502), 24: (147, 547), 25: (55, 455), 26: (134, 534), 27: (11, 411), 28: (27, 427), 29: (120, 520), 30: (164, 564), 31: (172, 572), 32: (23, 423), 33: (0, 399), 34: (92, 492), 35: (3, 403), 36: (0, 368), 37: (0, 369), 38: (58, 458), 39: (44, 444), 40: (32, 432), 41: (176, 576), 42: (121, 521), 43: (46, 446), 44: (180, 580), 45: (162, 562), 46: (0, 391), 47: (150, 550), 48: (71, 471), 49: (70, 470), 50: (23, 423), 51: (73, 473), 52: (113, 513), 53: (175, 575), 54: (137, 537), 55: (73, 473), 56: (126, 526), 57: (34, 434), 58: (39, 439), 59: (38, 438), 60: (169, 569), 61: (9, 409), 62: (148, 548), 63: (158, 558), 64: (49, 449), 65: (0, 392), 66: (205, 605), 67: (179, 579), 68: (141, 541), 69: (54, 454), 70: (94, 494), 71: (129, 529), 72: (103, 503), 73: (0, 387), 74: (306, 706), 75: (345, 745), 76: (491, 891), 77: (308, 708), 78: (221, 621), 79: (360, 760), 80: (419, 819), 81: (233, 633), 82: (367, 767), 83: (352, 752), 84: (179, 579), 85: (192, 592), 86: (463, 863), 87: (148, 548), 88: (336, 736), 89: (296, 696), 90: (179, 579), 91: (223, 623), 92: (326, 726), 93: (396, 796), 94: (168, 568), 95: (83, 483), 96: (478, 878), 97: (262, 662), 98: (166, 566), 99: (293, 693), 100: (124, 524), 101: (418, 818), 102: (204, 604), 103: (248, 648), 104: (440, 840), 105: (265, 665), 106: (337, 737), 107: (338, 738), 108: (223, 623), 109: (165, 565), 110: (276, 676), 111: (318, 718), 112: (331, 731), 113: (359, 759), 114: (521, 921), 115: (486, 886), 116: (195, 595), 117: (377, 777), 118: (512, 912), 119: (129, 529), 120: (305, 705), 121: (165, 565), 122: (194, 594), 123: (275, 675), 124: (466, 866), 125: (268, 668), 126: (250, 650), 127: (313, 713), 128: (461, 861), 129: (326, 726), 130: (307, 707), 131: (73, 473), 132: (313, 713), 133: (335, 735), 134: (164, 564), 135: (448, 848), 136: (433, 833), 137: (360, 760), 138: (107, 507), 139: (538, 938), 140: (462, 862), 141: (354, 754), 142: (246, 646), 143: (339, 739), 144: (342, 742), 145: (400, 800), 146: (229, 629)}
transfer nodes departure time: {147: 420, 148: 432, 149: 444, 150: 456}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 147): (52.49761899362675, 262.48809496813374, False)
   (1, 148): (53.36665625650534, 266.8332812825267, False)
   (1, 149): (87.04596486914255, 435.22982434571276, False)
   (1, 151): (79.37883848986453, 396.89419244932265, False)
   (1, 152): (76.83749084919418, 384.1874542459709, False)
   (1, 154): (54.817880294662984, 274.0894014733149, False)
   (1, 155): (14.866068747318506, 74.33034373659252, False)
   (1, 156): (57.0, 285.0, False)
   (1, 157): (70.68238818828917, 353.41194094144583, False)
   (1, 158): (69.26037828369117, 346.30189141845585, False)
   (1, 159): (92.13576938409967, 460.67884692049836, False)
   (1, 160): (55.14526271584895, 275.72631357924473, False)
   (1, 161): (49.16299421312742, 245.8149710656371, False)
   (1, 162): (96.79876032264049, 483.99380161320244, False)
   (1, 164): (108.78419002777932, 543.9209501388966, False)
   (1, 166): (70.83784299369935, 354.1892149684968, False)
   (2, 75): (42.720018726587654, 213.60009363293827, False)
   (2, 147): (48.30113870293329, 241.50569351466643, False)
   (2, 148): (34.132096331752024, 170.66048165876012, False)
   (2, 149): (67.94115100585212, 339.7057550292606, False)
   (2, 151): (59.481089431852205, 297.40544715926103, False)
   (2, 152): (87.20665112249179, 436.03325561245896, False)
   (2, 154): (74.63243262818116, 373.1621631409058, False)
   (2, 155): (8.246211251235321, 41.23105625617661, False)
   (2, 156): (40.024992192379, 200.124960961895, False)
   (2, 157): (50.566787519082126, 252.83393759541065, False)
   (2, 158): (53.16013544000805, 265.80067720004024, False)
   (2, 159): (94.02127418834527, 470.10637094172637, False)
   (2, 160): (50.99019513592785, 254.95097567963924, False)
   (2, 161): (33.61547262794322, 168.0773631397161, False)
   (2, 162): (76.84399781375251, 384.2199890687625, False)
   (2, 163): (92.80086206496145, 464.00431032480725, False)
   (2, 164): (95.524865872714, 477.62432936357004, False)
   (2, 165): (104.93807697875924, 524.6903848937962, False)
   (2, 166): (80.52949770115296, 402.64748850576484, False)
   (2, 167): (103.9471019317037, 519.7355096585185, False)
   (3, 76): (62.369864518050704, 311.8493225902535, False)
   (3, 147): (74.84650960465692, 374.2325480232846, False)
   (3, 148): (28.600699292150182, 143.0034964607509, False)
   (3, 149): (24.515301344262525, 122.57650672131263, False)
   (3, 150): (71.34423592694787, 356.72117963473937, False)
   (3, 151): (10.816653826391969, 54.083269131959845, False)
   (3, 153): (69.07966415668217, 345.39832078341084, False)
   (3, 155): (63.694583757176716, 318.47291878588356, False)
   (3, 156): (37.0, 185.0, False)
   (3, 157): (7.0710678118654755, 35.35533905932738, False)
   (3, 158): (41.0, 205.0, False)
   (3, 160): (75.69015788066504, 378.4507894033252, False)
   (3, 161): (43.829214001622255, 219.14607000811128, False)
   (3, 162): (21.633307652783937, 108.16653826391969, False)
   (3, 163): (37.8021163428716, 189.010581714358, False)
   (3, 164): (76.02631123499285, 380.1315561749642, False)
   (3, 165): (86.33075929238663, 431.65379646193315, False)
   (3, 167): (100.7670581092849, 503.8352905464245, False)
   (4, 77): (66.12110101926616, 330.60550509633083, False)
   (4, 147): (84.1486779456457, 420.7433897282285, False)
   (4, 148): (41.6293165929973, 208.1465829649865, False)
   (4, 149): (30.364452901377952, 151.82226450688975, False)
   (4, 150): (69.40461079784254, 347.0230539892127, False)
   (4, 151): (46.647615158762406, 233.23807579381202, False)
   (4, 152): (95.02105029939419, 475.10525149697094, False)
   (4, 153): (77.46612162745726, 387.3306081372863, False)
   (4, 155): (46.32493928760188, 231.62469643800938, False)
   (4, 156): (54.62600113499065, 273.1300056749533, False)
   (4, 157): (35.22782990761707, 176.13914953808535, False)
   (4, 158): (65.5133574166368, 327.56678708318395, False)
   (4, 159): (81.93900170248598, 409.6950085124299, False)
   (4, 160): (39.319206502675, 196.596032513375, False)
   (4, 161): (55.78530272392541, 278.92651361962703, False)
   (4, 162): (46.09772228646444, 230.4886114323222, False)
   (4, 163): (58.9406481131655, 294.7032405658275, False)
   (4, 164): (53.0, 265.0, False)
   (4, 165): (63.071388124885914, 315.35694062442957, False)
   (4, 166): (88.05112151472007, 440.25560757360034, False)
   (4, 167): (69.31810730249349, 346.59053651246745, False)
   (5, 78): (32.64965543462902, 163.24827717314508, False)
   (5, 152): (41.97618372363071, 209.88091861815354, False)
   (5, 154): (48.54894437575342, 242.7447218787671, False)
   (5, 155): (79.1012010022604, 395.50600501130197, False)
   (5, 159): (81.34494452638098, 406.7247226319049, False)
   (5, 160): (80.80222769206304, 404.01113846031524, False)
   (5, 166): (43.08131845707603, 215.40659228538016, False)
   (6, 79): (46.010868281309364, 230.05434140654683, False)
   (6, 148): (102.00490184299969, 510.02450921499843, False)
