All relevant information about the map is below:

Total # of nodes: 218
# of robots: 77, robots_origin_location: {197: {16, 4, 5}, 198: {53, 46}, 199: {65, 35, 12}, 200: {1, 42, 23, 7}, 201: {10, 20, 29}, 202: {33, 27, 68, 47}, 203: {40, 57, 74, 60}, 204: {2, 75, 77, 70}, 205: {32, 18, 22}, 206: {48, 66, 55, 39}, 207: {8, 49, 3, 6}, 208: {76, 63}, 209: {72, 50, 43, 45}, 210: {54, 62, 51, 14}, 211: {24, 69, 61, 38}, 212: {64, 9, 73, 71}, 213: {26, 37, 31}, 214: {41, 34, 58, 15}, 215: {17, 19, 36, 21}, 216: {56, 59}, 217: {67, 28, 13, 52}, 218: {25, 11, 44, 30}}
# of requests: 82, request_pairs: [(1, 83), (2, 84), (3, 85), (4, 86), (5, 87), (6, 88), (7, 89), (8, 90), (9, 91), (10, 92), (11, 93), (12, 94), (13, 95), (14, 96), (15, 97), (16, 98), (17, 99), (18, 100), (19, 101), (20, 102), (21, 103), (22, 104), (23, 105), (24, 106), (25, 107), (26, 108), (27, 109), (28, 110), (29, 111), (30, 112), (31, 113), (32, 114), (33, 115), (34, 116), (35, 117), (36, 118), (37, 119), (38, 120), (39, 121), (40, 122), (41, 123), (42, 124), (43, 125), (44, 126), (45, 127), (46, 128), (47, 129), (48, 130), (49, 131), (50, 132), (51, 133), (52, 134), (53, 135), (54, 136), (55, 137), (56, 138), (57, 139), (58, 140), (59, 141), (60, 142), (61, 143), (62, 144), (63, 145), (64, 146), (65, 147), (66, 148), (67, 149), (68, 150), (69, 151), (70, 152), (71, 153), (72, 154), (73, 155), (74, 156), (75, 157), (76, 158), (77, 159), (78, 160), (79, 161), (80, 162), (81, 163), (82, 164)]
# of depots: 22, depot nodes: [197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218]
# of service lines: 6
# of num transfers: 32, service lines mapping: {1: [165, 166, 167, 168, 169, 170], 2: [171, 172, 173, 174, 175, 176], 3: [177, 178, 179, 180, 181, 182], 4: [183, 184, 185, 186, 187, 188], 5: [189, 190, 191, 192, 193, 194], 6: [195, 196]}
public transportation factor: 0.2
map_size: 218
outsourcing cost: 2500
robots max travel time: 406
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 4
depot service time: 2
transfer capacity: 3
transfer service time: 2
request nodes time windows: {1: (265, 665), 2: (169, 569), 3: (45, 445), 4: (141, 541), 5: (327, 727), 6: (18, 418), 7: (104, 504), 8: (191, 591), 9: (180, 580), 10: (248, 648), 11: (159, 559), 12: (28, 428), 13: (171, 571), 14: (138, 538), 15: (253, 653), 16: (290, 690), 17: (43, 443), 18: (189, 589), 19: (96, 496), 20: (147, 547), 21: (56, 456), 22: (327, 727), 23: (256, 656), 24: (50, 450), 25: (104, 504), 26: (90, 490), 27: (344, 744), 28: (129, 529), 29: (64, 464), 30: (277, 677), 31: (271, 671), 32: (273, 673), 33: (143, 543), 34: (306, 706), 35: (165, 565), 36: (309, 709), 37: (276, 676), 38: (328, 728), 39: (261, 661), 40: (131, 531), 41: (107, 507), 42: (252, 652), 43: (254, 654), 44: (119, 519), 45: (139, 539), 46: (34, 434), 47: (132, 532), 48: (117, 517), 49: (34, 434), 50: (244, 644), 51: (84, 484), 52: (171, 571), 53: (165, 565), 54: (82, 482), 55: (147, 547), 56: (113, 513), 57: (139, 539), 58: (261, 661), 59: (324, 724), 60: (195, 595), 61: (216, 616), 62: (33, 433), 63: (34, 434), 64: (24, 424), 65: (291, 691), 66: (299, 699), 67: (45, 445), 68: (105, 505), 69: (339, 739), 70: (222, 622), 71: (174, 574), 72: (341, 741), 73: (47, 447), 74: (146, 546), 75: (28, 428), 76: (151, 551), 77: (82, 482), 78: (62, 462), 79: (127, 527), 80: (104, 504), 81: (90, 490), 82: (320, 720), 83: (603, 1003), 84: (427, 827), 85: (323, 723), 86: (516, 916), 87: (511, 911), 88: (225, 625), 89: (492, 892), 90: (401, 801), 91: (327, 727), 92: (624, 1024), 93: (399, 799), 94: (284, 684), 95: (426, 826), 96: (442, 842), 97: (588, 988), 98: (546, 946), 99: (434, 834), 100: (569, 969), 101: (417, 817), 102: (454, 854), 103: (351, 751), 104: (591, 991), 105: (633, 1033), 106: (366, 766), 107: (428, 828), 108: (369, 769), 109: (733, 1133), 110: (329, 729), 111: (211, 611), 112: (548, 948), 113: (378, 778), 114: (638, 1038), 115: (356, 756), 116: (429, 829), 117: (409, 809), 118: (410, 810), 119: (494, 894), 120: (704, 1104), 121: (639, 1039), 122: (450, 850), 123: (490, 890), 124: (332, 732), 125: (633, 1033), 126: (309, 709), 127: (307, 707), 128: (356, 756), 129: (518, 918), 130: (295, 695), 131: (214, 614), 132: (495, 895), 133: (478, 878), 134: (335, 735), 135: (370, 770), 136: (476, 876), 137: (446, 846), 138: (465, 865), 139: (455, 855), 140: (409, 809), 141: (498, 898), 142: (590, 990), 143: (500, 900), 144: (421, 821), 145: (145, 545), 146: (311, 711), 147: (663, 1063), 148: (567, 967), 149: (394, 794), 150: (408, 808), 151: (541, 941), 152: (512, 912), 153: (307, 707), 154: (642, 1042), 155: (300, 700), 156: (461, 861), 157: (353, 753), 158: (356, 756), 159: (322, 722), 160: (259, 659), 161: (377, 777), 162: (317, 717), 163: (476, 876), 164: (690, 1090)}
transfer nodes departure time: {165: 182, 166: 191, 167: 200, 168: 209, 169: 218, 170: 229, 171: 648, 172: 657, 173: 666, 174: 675, 175: 684, 176: 694, 177: 1658, 178: 1668, 179: 1678, 180: 1688, 181: 1698, 182: 1708, 183: 1601, 184: 1611, 185: 1621, 186: 1631, 187: 1641, 188: 1653, 189: 421, 190: 430, 191: 439, 192: 448, 193: 457, 194: 466, 195: 762, 196: 800}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 83): (98.6154146165801, 493.0770730829005, False)
   (1, 171): (44.28317965096906, 221.4158982548453, False)
   (1, 172): (34.20526275297414, 171.0263137648707, False)
   (1, 173): (49.03060268852505, 245.15301344262525, False)
   (1, 174): (75.32595834106593, 376.62979170532964, False)
   (1, 175): (104.78549517943789, 523.9274758971894, False)
   (1, 176): (143.2515270424717, 716.2576352123585, False)
   (1, 177): (150.1532550429727, 750.7662752148634, False)
   (1, 178): (129.18978287774928, 645.9489143887464, False)
   (1, 179): (116.70903992407786, 583.5451996203893, False)
   (1, 180): (113.37107214805724, 566.8553607402862, False)
   (1, 181): (121.69634341261039, 608.481717063052, False)
   (1, 182): (141.35416513141735, 706.7708256570868, False)
   (1, 183): (159.11316727411344, 795.5658363705672, False)
   (1, 184): (148.47558721890948, 742.3779360945474, False)
   (1, 185): (145.90750494748377, 729.5375247374188, False)
   (1, 186): (151.81897114655993, 759.0948557327997, False)
   (1, 187): (165.3027525481654, 826.5137627408269, False)
   (1, 188): (192.35384061671346, 961.7692030835673, False)
   (1, 189): (100.18482919085105, 500.9241459542552, False)
   (1, 190): (99.46356116689167, 497.31780583445834, False)
   (1, 191): (108.664621657649, 543.323108288245, False)
   (1, 192): (124.91997438360288, 624.5998719180144, False)
   (1, 193): (145.01379244747721, 725.0689622373861, False)
   (1, 194): (171.011695506477, 855.058477532385, False)
   (1, 195): (57.688820407423826, 288.44410203711914, False)
   (1, 196): (189.42280749687984, 947.1140374843992, False)
   (1, 197): (139.9428454762872, 699.714227381436, False)
   (1, 198): (152.2957648787385, 761.4788243936925, False)
   (1, 199): (112.78741064498288, 563.9370532249144, False)
   (1, 200): (198.11612756158948, 990.5806378079474, False)
   (1, 201): (109.12836478203089, 545.6418239101545, False)
   (1, 202): (112.92918134831227, 564.6459067415614, False)
   (1, 203): (136.07718398026907, 680.3859199013453, False)
   (1, 204): (170.47287174210447, 852.3643587105223, False)
   (1, 205): (146.11296999240005, 730.5648499620003, False)
   (1, 206): (52.32590180780452, 261.6295090390226, False)
   (1, 207): (251.9781736579579, 1259.8908682897895, False)
   (1, 208): (76.00657866263946, 380.0328933131973, False)
   (1, 209): (218.4879859397308, 1092.439929698654, False)
   (1, 210): (115.91807451816995, 579.5903725908497, False)
   (1, 211): (79.63039620647382, 398.1519810323691, False)
   (1, 212): (63.0317380372777, 315.15869018638847, False)
   (1, 213): (161.27616066858735, 806.3808033429368, False)
   (1, 214): (164.10362579784763, 820.5181289892381, False)
   (1, 215): (132.67252918370102, 663.3626459185051, False)
   (1, 216): (183.46116755324545, 917.3058377662272, False)
   (1, 217): (121.56479753612885, 607.8239876806442, False)
   (1, 218): (137.7679207943562, 688.839603971781, False)
   (2, 84): (129.18978287774928, 645.9489143887464, False)
   (2, 171): (118.00423721205946, 590.0211860602973, False)
   (2, 172): (93.38094023943002, 466.9047011971501, False)
   (2, 173): (72.89718787443039, 364.48593937215196, False)
   (2, 174): (62.80127387243033, 314.00636936215164, False)
   (2, 175): (67.89698078707183, 339.4849039353591, False)
   (2, 176): (90.95603333479313, 454.78016667396565, False)
   (2, 177): (88.02272433866155, 440.1136216933077, False)
   (2, 178): (52.49761899362675, 262.48809496813374, False)
   (2, 179): (18.027756377319946, 90.13878188659973, False)
   (2, 180): (20.518284528683193, 102.59142264341597, False)
   (2, 181): (54.91812087098393, 274.5906043549196, False)
   (2, 182): (94.51454914456292, 472.5727457228146, False)
   (2, 183): (166.1836333698358, 830.918166849179, False)
   (2, 184): (134.18271125595876, 670.9135562797939, False)
   (2, 185): (104.44615837837216, 522.2307918918608, False)
   (2, 186): (79.55501241279521, 397.77506206397607, False)
   (2, 187): (65.30696746902278, 326.5348373451139, False)
   (2, 188): (73.87827826905551, 369.39139134527755, False)
   (2, 189): (92.17917335276988, 460.8958667638494, False)
   (2, 190): (61.84658438426491, 309.23292192132453, False)
   (2, 191): (31.400636936215164, 157.00318468107582, False)
   (2, 192): (5.385164807134504, 26.92582403567252, False)
   (2, 193): (30.4138126514911, 152.0690632574555, False)
   (2, 194): (63.15853069855251, 315.79265349276255, False)
   (2, 195): (121.82774724995944, 609.1387362497973, False)
   (2, 196): (71.02816342831905, 355.1408171415952, False)
   (2, 197): (87.23531395025755, 436.17656975128773, False)
   (2, 198): (45.60701700396552, 228.0350850198276, False)
   (2, 199): (115.20850663036997, 576.0425331518499, False)
   (2, 200): (113.17243480636087, 565.8621740318043, False)
   (2, 201): (17.46424919657298, 87.3212459828649, False)
   (2, 202): (103.07764064044152, 515.3882032022076, False)
   (2, 203): (23.769728648009426, 118.84864324004712, False)
   (2, 204): (53.03772242470448, 265.1886121235224, False)
   (2, 205): (139.38794782907166, 696.9397391453583, False)
   (2, 206): (90.08884503644167, 450.44422518220836, False)
   (2, 207): (143.39107364128355, 716.9553682064178, False)
   (2, 208): (118.68024266911489, 593.4012133455744, False)
   (2, 209): (109.60383204979651, 548.0191602489825, False)
   (2, 210): (116.21101496846157, 581.0550748423078, False)
   (2, 211): (48.093658625644196, 240.46829312822098, False)
   (2, 212): (71.11258679024411, 355.56293395122054, False)
   (2, 213): (126.26955294131677, 631.3477647065839, False)
   (2, 214): (70.25667228100119, 351.28336140500596, False)
   (2, 215): (20.0, 100.0, False)
   (2, 216): (89.64373932405988, 448.2186966202994, False)
   (2, 217): (10.770329614269007, 53.85164807134504, False)
   (2, 218): (121.82774724995944, 609.1387362497973, False)
   (3, 85): (58.69412236331676, 293.4706118165838, False)
   (3, 167): (117.80067911519016, 589.0033955759508, False)
   (3, 168): (89.09545442950498, 445.4772721475249, False)
   (3, 169): (63.631753079732135, 318.15876539866065, False)
   (3, 170): (45.35416188179427, 226.77080940897133, False)
   (3, 171): (149.56603892595405, 747.8301946297702, False)
   (3, 172): (126.60568707605516, 633.0284353802758, False)
