All relevant information about the map is below:

Total # of nodes: 99
# of robots: 39, robots_origin_location: {82: {2, 21, 15}, 83: {6}, 84: {1}, 85: {18, 30}, 86: {27, 20, 22}, 87: {32, 39}, 88: {8, 3, 23}, 89: {26, 11, 28}, 90: {24, 25, 37}, 91: set(), 92: {16, 31}, 93: {10, 12}, 94: {33, 29, 38}, 95: {19}, 96: {17, 5, 7}, 97: {35, 13, 14}, 98: {4}, 99: {9, 34, 36}}
# of requests: 39, request_pairs: [(1, 40), (2, 41), (3, 42), (4, 43), (5, 44), (6, 45), (7, 46), (8, 47), (9, 48), (10, 49), (11, 50), (12, 51), (13, 52), (14, 53), (15, 54), (16, 55), (17, 56), (18, 57), (19, 58), (20, 59), (21, 60), (22, 61), (23, 62), (24, 63), (25, 64), (26, 65), (27, 66), (28, 67), (29, 68), (30, 69), (31, 70), (32, 71), (33, 72), (34, 73), (35, 74), (36, 75), (37, 76), (38, 77), (39, 78)]
# of depots: 18, depot nodes: [82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]
# of service lines: 1
# of num transfers: 3, service lines mapping: {1: [79, 80, 81]}
public transportation factor: 1.0
map_size: 99
outsourcing cost: 4167
robots max travel time: 208
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 3
depot service time: 2
transfer capacity: 10
transfer service time: 2
request nodes time windows: {1: (0, 351), 2: (0, 322), 3: (0, 385), 4: (45, 445), 5: (8, 408), 6: (11, 411), 7: (40, 440), 8: (35, 435), 9: (0, 324), 10: (0, 386), 11: (0, 326), 12: (46, 446), 13: (11, 411), 14: (3, 403), 15: (0, 368), 16: (0, 348), 17: (0, 320), 18: (0, 328), 19: (21, 421), 20: (0, 312), 21: (0, 378), 22: (0, 299), 23: (0, 390), 24: (0, 309), 25: (0, 379), 26: (0, 360), 27: (0, 336), 28: (0, 333), 29: (43, 443), 30: (35, 435), 31: (44, 444), 32: (0, 369), 33: (0, 365), 34: (0, 303), 35: (12, 412), 36: (19, 419), 37: (0, 354), 38: (0, 359), 39: (0, 324), 40: (328, 728), 41: (143, 543), 42: (117, 517), 43: (164, 564), 44: (219, 619), 45: (262, 662), 46: (418, 818), 47: (101, 501), 48: (7, 407), 49: (43, 443), 50: (0, 396), 51: (308, 708), 52: (394, 794), 53: (132, 532), 54: (71, 471), 55: (36, 436), 56: (189, 589), 57: (171, 571), 58: (65, 465), 59: (268, 668), 60: (213, 613), 61: (192, 592), 62: (159, 559), 63: (8, 408), 64: (367, 767), 65: (278, 678), 66: (95, 495), 67: (105, 505), 68: (221, 621), 69: (386, 786), 70: (204, 604), 71: (166, 566), 72: (284, 684), 73: (265, 665), 74: (409, 809), 75: (328, 728), 76: (107, 507), 77: (319, 719), 78: (254, 654)}
transfer nodes departure time: {79: 466, 80: 500, 81: 535}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 40): (36.89173349139343, 184.45866745696716, False)
   (1, 79): (86.05230967266364, 430.2615483633182, False)
   (1, 80): (57.55866572463264, 287.7933286231632, False)
   (1, 81): (32.202484376209235, 161.01242188104618, False)
   (1, 82): (85.7962703152066, 428.981351576033, False)
   (1, 83): (29.427877939124322, 147.13938969562162, False)
   (1, 84): (94.41398201537736, 472.0699100768868, False)
   (1, 85): (71.42128534267638, 357.1064267133819, False)
   (1, 86): (79.93122043357026, 399.6561021678513, False)
   (1, 87): (52.952809179494906, 264.76404589747455, False)
   (1, 88): (34.713109915419565, 173.56554957709784, False)
   (1, 89): (92.34717104492157, 461.7358552246078, False)
   (1, 90): (58.855755878248644, 294.27877939124323, False)
   (1, 91): (39.44616584663204, 197.2308292331602, False)
   (1, 92): (47.4236228055175, 237.11811402758752, False)
   (1, 93): (65.79513659838392, 328.9756829919196, False)
   (1, 94): (47.53945729601885, 237.69728648009425, False)
   (1, 95): (82.15229759416349, 410.7614879708174, False)
   (1, 96): (95.2102935611481, 476.0514678057405, False)
   (1, 97): (45.60701700396552, 228.0350850198276, False)
   (1, 98): (70.03570517957252, 350.1785258978626, False)
   (1, 99): (68.41052550594829, 342.0526275297414, False)
   (2, 41): (43.08131845707603, 215.40659228538016, False)
   (2, 79): (23.021728866442675, 115.10864433221337, False)
   (2, 80): (45.34313619501854, 226.71568097509268, False)
   (2, 81): (75.8023746329889, 379.0118731649445, False)
   (2, 82): (8.602325267042627, 43.01162633521314, False)
   (2, 83): (107.18675291284833, 535.9337645642416, False)
   (2, 84): (71.11258679024411, 355.56293395122054, False)
   (2, 85): (84.09518416651456, 420.4759208325728, False)
   (2, 86): (86.03487664894976, 430.1743832447488, False)
   (2, 87): (38.48376280978771, 192.41881404893857, False)
   (2, 88): (82.46211251235322, 412.31056256176606, False)
   (2, 89): (54.00925846556311, 270.04629232781554, False)
   (2, 90): (33.12099032335839, 165.60495161679196, False)
   (2, 91): (53.33854141237835, 266.6927070618917, False)
   (2, 92): (52.3450093132096, 261.72504656604804, False)
   (2, 93): (85.0881895447306, 425.440947723653, False)
   (2, 94): (43.73785545725808, 218.6892772862904, False)
   (2, 95): (71.06335201775947, 355.31676008879737, False)
   (2, 96): (54.147945482723536, 270.7397274136177, False)
   (2, 97): (102.59142264341595, 512.9571132170797, False)
   (2, 98): (86.31338250816034, 431.5669125408017, False)
   (2, 99): (91.7877987534291, 458.9389937671455, False)
   (3, 42): (92.76313923105448, 463.8156961552724, False)
   (3, 79): (77.79460135510689, 388.9730067755345, False)
   (3, 80): (57.0087712549569, 285.0438562747845, False)
   (3, 81): (48.08326112068523, 240.41630560342614, False)
   (3, 82): (68.11754546370561, 340.58772731852804, False)
   (3, 83): (58.52349955359813, 292.61749776799064, False)
