All relevant information about the map is below:

Total # of nodes: 138
# of robots: 52, robots_origin_location: {119: {46}, 120: {1, 26, 11, 13}, 121: {25, 2, 29, 5}, 122: {16, 12}, 123: {30}, 124: {17, 35, 14}, 125: {3, 47}, 126: {49, 18}, 127: {44}, 128: set(), 129: {38, 42, 21, 22}, 130: {41, 19, 4, 31}, 131: {48, 52, 15}, 132: {8, 40}, 133: {33, 45, 23}, 134: {10, 20, 37, 6}, 135: {24, 51}, 136: {34, 43, 28, 50}, 137: {32, 27, 36, 39}, 138: {9, 7}}
# of requests: 57, request_pairs: [(1, 58), (2, 59), (3, 60), (4, 61), (5, 62), (6, 63), (7, 64), (8, 65), (9, 66), (10, 67), (11, 68), (12, 69), (13, 70), (14, 71), (15, 72), (16, 73), (17, 74), (18, 75), (19, 76), (20, 77), (21, 78), (22, 79), (23, 80), (24, 81), (25, 82), (26, 83), (27, 84), (28, 85), (29, 86), (30, 87), (31, 88), (32, 89), (33, 90), (34, 91), (35, 92), (36, 93), (37, 94), (38, 95), (39, 96), (40, 97), (41, 98), (42, 99), (43, 100), (44, 101), (45, 102), (46, 103), (47, 104), (48, 105), (49, 106), (50, 107), (51, 108), (52, 109), (53, 110), (54, 111), (55, 112), (56, 113), (57, 114)]
# of depots: 20, depot nodes: [119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138]
# of service lines: 1
# of num transfers: 4, service lines mapping: {1: [115, 116, 117, 118]}
public transportation factor: 0.8
map_size: 138
outsourcing cost: 4583
robots max travel time: 274
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 4
depot service time: 2
transfer capacity: 3
transfer service time: 2
request nodes time windows: {1: (64, 464), 2: (38, 438), 3: (110, 510), 4: (64, 464), 5: (31, 431), 6: (84, 484), 7: (0, 338), 8: (0, 357), 9: (0, 398), 10: (0, 395), 11: (141, 541), 12: (55, 455), 13: (44, 444), 14: (59, 459), 15: (24, 424), 16: (23, 423), 17: (0, 352), 18: (0, 383), 19: (38, 438), 20: (96, 496), 21: (52, 452), 22: (88, 488), 23: (61, 461), 24: (0, 374), 25: (51, 451), 26: (49, 449), 27: (38, 438), 28: (93, 493), 29: (5, 405), 30: (53, 453), 31: (72, 472), 32: (48, 448), 33: (0, 338), 34: (14, 414), 35: (113, 513), 36: (3, 403), 37: (82, 482), 38: (30, 430), 39: (130, 530), 40: (5, 405), 41: (83, 483), 42: (0, 363), 43: (28, 428), 44: (0, 382), 45: (56, 456), 46: (54, 454), 47: (41, 441), 48: (0, 345), 49: (119, 519), 50: (40, 440), 51: (96, 496), 52: (53, 453), 53: (99, 499), 54: (122, 522), 55: (31, 431), 56: (0, 347), 57: (121, 521), 58: (237, 637), 59: (305, 705), 60: (182, 582), 61: (453, 853), 62: (393, 793), 63: (216, 616), 64: (279, 679), 65: (70, 470), 66: (79, 479), 67: (97, 497), 68: (448, 848), 69: (341, 741), 70: (114, 514), 71: (417, 817), 72: (175, 575), 73: (54, 454), 74: (112, 512), 75: (364, 764), 76: (234, 634), 77: (427, 827), 78: (194, 594), 79: (177, 577), 80: (418, 818), 81: (286, 686), 82: (281, 681), 83: (372, 772), 84: (321, 721), 85: (203, 603), 86: (330, 730), 87: (121, 521), 88: (396, 796), 89: (303, 703), 90: (261, 661), 91: (202, 602), 92: (303, 703), 93: (142, 542), 94: (220, 620), 95: (428, 828), 96: (354, 754), 97: (395, 795), 98: (228, 628), 99: (329, 729), 100: (209, 609), 101: (132, 532), 102: (258, 658), 103: (162, 562), 104: (201, 601), 105: (183, 583), 106: (295, 695), 107: (324, 724), 108: (391, 791), 109: (301, 701), 110: (266, 666), 111: (499, 899), 112: (357, 757), 113: (341, 741), 114: (456, 856)}
transfer nodes departure time: {115: 83, 116: 125, 117: 167, 118: 210}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 58): (40.44749683231337, 202.23748416156684, False)
   (1, 116): (36.40054944640259, 182.00274723201295, False)
   (1, 117): (13.892443989449804, 69.46221994724903, False)
   (1, 118): (63.702433234531945, 318.5121661726597, False)
   (1, 119): (79.07591289387686, 395.3795644693843, False)
   (1, 120): (59.20304046246274, 296.0152023123137, False)
   (1, 121): (66.60330322138685, 333.01651610693426, False)
   (1, 122): (69.81403870282824, 349.07019351414124, False)
   (1, 123): (63.0317380372777, 315.15869018638847, False)
   (1, 124): (59.39696961966999, 296.98484809834997, False)
   (1, 125): (91.21403400793103, 456.0701700396552, False)
   (1, 126): (53.71219600798314, 268.5609800399157, False)
   (1, 127): (8.06225774829855, 40.311288741492746, False)
   (1, 128): (63.8200595424354, 319.100297712177, False)
   (1, 129): (11.40175425099138, 57.0087712549569, False)
   (1, 130): (34.40930106817051, 172.04650534085255, False)
   (1, 131): (21.095023109728988, 105.47511554864494, False)
   (1, 132): (61.587336360651285, 307.9366818032564, False)
   (1, 133): (71.06335201775947, 355.31676008879737, False)
   (1, 134): (55.758407437802596, 278.792037189013, False)
   (1, 135): (58.309518948453004, 291.547594742265, False)
   (1, 136): (56.08029957123981, 280.40149785619906, False)
   (1, 137): (50.48762224545735, 252.43811122728675, False)
   (1, 138): (75.47184905645283, 377.3592452822641, False)
   (2, 59): (62.0, 310.0, False)
   (2, 117): (45.5411901469428, 227.705950734714, False)
   (2, 118): (30.675723300355934, 153.37861650177967, False)
   (2, 119): (55.08175741568164, 275.40878707840824, False)
   (2, 120): (24.166091947189145, 120.83045973594572, False)
   (2, 121): (121.70866854912184, 608.5433427456092, False)
   (2, 122): (115.69356075426151, 578.4678037713076, False)
   (2, 123): (73.66138744281159, 368.30693721405794, False)
   (2, 124): (102.88342918079665, 514.4171459039833, False)
   (2, 125): (44.598206241955516, 222.9910312097776, False)
   (2, 126): (45.27692569068709, 226.38462845343543, False)
   (2, 127): (66.48308055437865, 332.41540277189324, False)
   (2, 128): (51.24451190127583, 256.2225595063791, False)
   (2, 129): (68.8839603971781, 344.4198019858905, False)
   (2, 130): (91.54780172128658, 457.7390086064329, False)
   (2, 131): (46.17358552246078, 230.8679276123039, False)
   (2, 132): (110.64357188738983, 553.2178594369491, False)
   (2, 133): (59.033888572581766, 295.16944286290885, False)
   (2, 134): (106.25441167311595, 531.2720583655798, False)
   (2, 135): (67.35725647619564, 336.7862823809782, False)
   (2, 136): (97.41663102366043, 487.08315511830216, False)
   (2, 137): (81.21576201698781, 406.07881008493905, False)
   (2, 138): (79.83107164506812, 399.1553582253406, False)
   (3, 60): (35.12833614050059, 175.64168070250298, False)
   (3, 117): (50.96076922496363, 254.80384612481814, False)
   (3, 118): (51.92301994298868, 259.6150997149434, False)
   (3, 119): (76.40026177965623, 382.0013088982812, False)
   (3, 120): (45.221676218380054, 226.10838109190027, False)
   (3, 121): (117.00427342623003, 585.0213671311501, False)
   (3, 122): (126.31706139710502, 631.5853069855251, False)
   (3, 123): (91.54780172128658, 457.7390086064329, False)
   (3, 124): (114.06138698087096, 570.3069349043549, False)
   (3, 125): (63.953107821277925, 319.7655391063896, False)
   (3, 126): (64.35060217278468, 321.75301086392335, False)
   (3, 127): (68.06614430096654, 340.3307215048327, False)
   (3, 128): (31.32091952673165, 156.60459763365824, False)
   (3, 129): (72.69112738154499, 363.45563690772497, False)
   (3, 130): (89.94442728707543, 449.72213643537714, False)
   (3, 131): (55.90169943749474, 279.5084971874737, False)
   (3, 132): (119.87076374162301, 599.353818708115, False)
   (3, 133): (38.47076812334269, 192.35384061671343, False)
   (3, 134): (99.40321926376429, 497.01609631882144, False)
   (3, 135): (85.14693182963201, 425.73465914816006, False)
   (3, 136): (109.12836478203089, 545.6418239101545, False)
