All relevant information about the map is below:

Total # of nodes: 28
# of robots: 15, robots_origin_location: {22: {10, 12, 5}, 23: {2}, 24: {8, 3, 4, 13}, 25: set(), 26: {1, 9, 6, 7}, 27: {11, 15}, 28: {14}}
# of requests: 9, request_pairs: [(1, 10), (2, 11), (3, 12), (4, 13), (5, 14), (6, 15), (7, 16), (8, 17), (9, 18)]
# of depots: 7, depot nodes: [22, 23, 24, 25, 26, 27, 28]
# of service lines: 2
# of num transfers: 3, service lines mapping: {1: [19, 20], 2: [21]}
public transportation factor: 0.0
map_size: 28
outsourcing cost: 1667
robots max travel time: 340
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 4
depot service time: 2
transfer capacity: 1
transfer service time: 2
request nodes time windows: {1: (0, 258), 2: (0, 237), 3: (0, 261), 4: (0, 230), 5: (0, 253), 6: (0, 253), 7: (0, 248), 8: (0, 254), 9: (0, 246), 10: (0, 280), 11: (0, 280), 12: (0, 280), 13: (0, 280), 14: (1, 280), 15: (0, 280), 16: (51, 280), 17: (0, 280), 18: (42, 280)}
transfer nodes departure time: {19: 166, 20: 168, 21: 59}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 10): (11.661903789690601, 58.309518948453004, False)
   (1, 19): (18.027756377319946, 90.13878188659973, False)
   (1, 20): (17.46424919657298, 87.3212459828649, False)
   (1, 21): (18.35755975068582, 91.7877987534291, False)
   (1, 22): (2.8284271247461903, 14.142135623730951, False)
   (1, 23): (3.605551275463989, 18.027756377319946, False)
   (1, 24): (14.7648230602334, 73.824115301167, False)
   (1, 25): (14.317821063276353, 71.58910531638176, False)
   (1, 26): (5.0990195135927845, 25.495097567963924, False)
   (1, 27): (2, 10, False)
   (1, 28): (15.524174696260024, 77.62087348130012, False)
   (2, 11): (22.20360331117452, 111.01801655587259, False)
   (2, 19): (24.73863375370596, 123.6931687685298, False)
   (2, 20): (25.612496949731394, 128.06248474865697, False)
   (2, 21): (25.495097567963924, 127.47548783981962, False)
   (2, 22): (11.180339887498949, 55.90169943749474, False)
   (2, 23): (12.165525060596439, 60.82762530298219, False)
   (2, 24): (22.20360331117452, 111.01801655587259, False)
   (2, 25): (23.021728866442675, 115.10864433221337, False)
   (2, 26): (14.317821063276353, 71.58910531638176, False)
   (2, 27): (8.54400374531753, 42.720018726587654, False)
   (2, 28): (24.0, 120.0, False)
   (3, 12): (2.23606797749979, 11.180339887498949, False)
   (3, 19): (23.430749027719962, 117.15374513859982, False)
   (3, 20): (10.63014581273465, 53.15072906367325, False)
   (3, 21): (23.345235059857504, 116.72617529928752, False)
   (3, 22): (10.198039027185569, 50.99019513592785, False)
   (3, 23): (10.44030650891055, 52.201532544552755, False)
   (3, 24): (19.849433241279208, 99.24716620639603, False)
   (3, 25): (17.804493814764857, 89.02246907382428, False)
   (3, 26): (10.295630140987, 51.478150704935004, False)
   (3, 27): (9.055385138137417, 45.27692569068709, False)
   (3, 28): (19.209372712298546, 96.04686356149273, False)
   (4, 13): (7.280109889280518, 36.40054944640259, False)
   (4, 19): (8.54400374531753, 42.720018726587654, False)
   (4, 20): (23.0, 115.0, False)
   (4, 21): (9.219544457292887, 46.09772228646443, False)
   (4, 22): (7.0710678118654755, 35.35533905932738, False)
   (4, 23): (6.4031242374328485, 32.01562118716424, False)
   (4, 24): (6.0, 30.0, False)
   (4, 25): (8.06225774829855, 40.311288741492746, False)
   (4, 26): (6.324555320336759, 31.622776601683796, False)
   (4, 27): (10.0, 50.0, False)
   (4, 28): (8.54400374531753, 42.720018726587654, False)
   (5, 14): (8.06225774829855, 40.311288741492746, False)
   (5, 19): (29.732137494637012, 148.66068747318505, False)
   (5, 20): (12.649110640673518, 63.24555320336759, False)
   (5, 21): (29.698484809834994, 148.49242404917499, False)
