All relevant information about the map is below:

Total # of nodes: 117
# of robots: 47, robots_origin_location: {112: {2, 3, 9, 12, 14, 18, 19, 21, 29}, 113: {36, 8, 40, 42, 44, 13, 16, 30, 31}, 114: {32, 5, 45, 24, 25, 27}, 115: {35, 6, 41, 10, 47, 20, 22, 23, 26}, 116: {33, 34, 4, 37, 7, 39, 11, 15, 17}, 117: {1, 38, 43, 46, 28}}
# of requests: 54, request_pairs: [(1, 55), (2, 56), (3, 57), (4, 58), (5, 59), (6, 60), (7, 61), (8, 62), (9, 63), (10, 64), (11, 65), (12, 66), (13, 67), (14, 68), (15, 69), (16, 70), (17, 71), (18, 72), (19, 73), (20, 74), (21, 75), (22, 76), (23, 77), (24, 78), (25, 79), (26, 80), (27, 81), (28, 82), (29, 83), (30, 84), (31, 85), (32, 86), (33, 87), (34, 88), (35, 89), (36, 90), (37, 91), (38, 92), (39, 93), (40, 94), (41, 95), (42, 96), (43, 97), (44, 98), (45, 99), (46, 100), (47, 101), (48, 102), (49, 103), (50, 104), (51, 105), (52, 106), (53, 107), (54, 108)]
# of depots: 6, depot nodes: [112, 113, 114, 115, 116, 117]
# of service lines: 1
# of num transfers: 3, service lines mapping: {1: [109, 110, 111]}
public transportation factor: 1.0
map_size: 117
outsourcing cost: 1250
robots max travel time: 373
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 9
depot service time: 2
transfer capacity: 0
transfer service time: 2
request nodes time windows: {1: (0, 341), 2: (87, 487), 3: (0, 321), 4: (79, 479), 5: (0, 319), 6: (21, 421), 7: (71, 471), 8: (0, 370), 9: (0, 396), 10: (20, 420), 11: (0, 366), 12: (0, 317), 13: (37, 437), 14: (41, 441), 15: (41, 441), 16: (76, 476), 17: (0, 326), 18: (0, 394), 19: (66, 466), 20: (0, 345), 21: (55, 455), 22: (45, 445), 23: (11, 411), 24: (83, 483), 25: (62, 462), 26: (0, 387), 27: (0, 362), 28: (0, 322), 29: (80, 480), 30: (35, 435), 31: (0, 351), 32: (69, 469), 33: (44, 444), 34: (10, 410), 35: (0, 340), 36: (69, 469), 37: (0, 332), 38: (23, 423), 39: (6, 406), 40: (0, 324), 41: (0, 381), 42: (74, 474), 43: (0, 332), 44: (3, 403), 45: (9, 409), 46: (0, 331), 47: (1, 401), 48: (0, 376), 49: (0, 355), 50: (40, 440), 51: (0, 324), 52: (0, 336), 53: (0, 323), 54: (26, 426), 55: (107, 507), 56: (143, 543), 57: (117, 517), 58: (451, 851), 59: (277, 677), 60: (229, 629), 61: (365, 765), 62: (28, 428), 63: (375, 775), 64: (379, 779), 65: (41, 441), 66: (168, 568), 67: (303, 703), 68: (185, 585), 69: (283, 683), 70: (303, 703), 71: (57, 457), 72: (165, 565), 73: (238, 638), 74: (242, 642), 75: (316, 716), 76: (440, 840), 77: (221, 621), 78: (286, 686), 79: (137, 537), 80: (144, 544), 81: (229, 629), 82: (317, 717), 83: (274, 674), 84: (162, 562), 85: (149, 549), 86: (254, 654), 87: (332, 732), 88: (106, 506), 89: (181, 581), 90: (418, 818), 91: (215, 615), 92: (109, 509), 93: (132, 532), 94: (143, 543), 95: (339, 739), 96: (279, 679), 97: (255, 655), 98: (99, 499), 99: (207, 607), 100: (156, 556), 101: (275, 675), 102: (309, 709), 103: (55, 455), 104: (343, 743), 105: (228, 628), 106: (37, 437), 107: (32, 432), 108: (196, 596)}
transfer nodes departure time: {109: 654, 110: 710, 111: 766}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 55): (77.82030583337487, 389.10152916687434, False)
   (1, 109): (15.231546211727817, 76.15773105863909, False)
   (1, 110): (48.27007354458868, 241.35036772294342, False)
   (1, 111): (100.31948963187563, 501.59744815937813, False)
   (1, 112): (94.30270409696638, 471.51352048483193, False)
   (1, 113): (89.67719888578144, 448.38599442890717, False)
   (1, 114): (82.20097323024831, 411.0048661512416, False)
   (1, 115): (110.60289327137876, 553.0144663568938, False)
   (1, 116): (75.66372975210778, 378.3186487605389, False)
   (1, 117): (92.26592003551474, 461.3296001775737, False)
   (2, 56): (14.035668847618199, 70.178344238091, False)
   (2, 109): (107.48953437428223, 537.4476718714111, False)
   (2, 110): (58.137767414994535, 290.6888370749727, False)
   (2, 111): (29.017236257093817, 145.08618128546908, False)
   (2, 112): (61.61980201201558, 308.09901006007794, False)
   (2, 113): (49.03060268852505, 245.15301344262525, False)
   (2, 114): (57.8013840664737, 289.0069203323685, False)
   (2, 115): (31.953090617340916, 159.76545308670458, False)
   (2, 116): (33.0, 165.0, False)
   (2, 117): (119.41942890501528, 597.0971445250764, False)
   (3, 57): (22.02271554554524, 110.1135777277262, False)
   (3, 109): (86.02325267042627, 430.11626335213134, False)
   (3, 110): (37.013511046643494, 185.06755523321746, False)
   (3, 111): (31.240998703626616, 156.20499351813308, False)
   (3, 112): (92.89241088485109, 464.4620544242554, False)
   (3, 113): (13.038404810405298, 65.1920240520265, False)
   (3, 114): (82.54089895318563, 412.7044947659282, False)
   (3, 115): (79.90619500389191, 399.53097501945956, False)
   (3, 116): (50.00999900019995, 250.04999500099973, False)
   (3, 117): (133.06013678032951, 665.3006839016475, False)
   (4, 58): (75.16648189186454, 375.83240945932266, False)
   (4, 109): (67.67569726275453, 338.3784863137726, False)
   (4, 110): (35.12833614050059, 175.64168070250298, False)
   (4, 111): (59.36328831862332, 296.81644159311656, False)
   (4, 112): (102.04410811016969, 510.22054055084845, False)
   (4, 113): (41.10960958218893, 205.54804791094466, False)
   (4, 114): (90.00555538409837, 450.0277769204919, False)
   (4, 115): (98.6154146165801, 493.0770730829005, False)
   (4, 116): (63.06346010171025, 315.3173005085512, False)
   (4, 117): (129.24782396620841, 646.2391198310421, False)
   (5, 59): (72.78049189171504, 363.9024594585752, False)
   (5, 109): (43.18564576337837, 215.92822881689185, False)
   (5, 110): (33.421549934136806, 167.10774967068403, False)
   (5, 111): (77.4919350642375, 387.4596753211875, False)
   (5, 112): (96.84007434941384, 484.2003717470692, False)
   (5, 113): (63.12685640834652, 315.6342820417326, False)
   (5, 114): (84.20213774008353, 421.01068870041763, False)
   (5, 115): (102.80077820717118, 514.0038910358559, False)
   (5, 116): (65.60487786742691, 328.02438933713455, False)
   (5, 117): (111.97321108193691, 559.8660554096846, False)
   (6, 60): (95.42536350467836, 477.12681752339176, False)
   (6, 109): (31.827660925679098, 159.13830462839547, False)
   (6, 110): (39.05124837953327, 195.25624189766634, False)
   (6, 111): (87.5956619930462, 437.978309965231, False)
   (6, 112): (55.31726674375732, 276.5863337187866, False)
   (6, 113): (85.98255637046388, 429.9127818523194, False)
   (6, 114): (43.86342439892262, 219.3171219946131, False)
   (6, 115): (77.47257579298626, 387.3628789649313, False)
   (6, 116): (49.01020301937138, 245.0510150968569, False)
   (6, 117): (60.92618484691127, 304.63092423455635, False)
