All relevant information about the map is below:

Total # of nodes: 51
# of robots: 16, robots_origin_location: {45: {8, 13, 6}, 46: {1, 2, 7}, 47: {16, 12}, 48: {11, 14, 15}, 49: {9}, 50: {10}, 51: {3, 4, 5}}
# of requests: 20, request_pairs: [(1, 21), (2, 22), (3, 23), (4, 24), (5, 25), (6, 26), (7, 27), (8, 28), (9, 29), (10, 30), (11, 31), (12, 32), (13, 33), (14, 34), (15, 35), (16, 36), (17, 37), (18, 38), (19, 39), (20, 40)]
# of depots: 7, depot nodes: [45, 46, 47, 48, 49, 50, 51]
# of service lines: 1
# of num transfers: 4, service lines mapping: {1: [41, 42, 43, 44]}
public transportation factor: 1.0
map_size: 51
outsourcing cost: 3750
robots max travel time: 175
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 3
depot service time: 2
transfer capacity: 4
transfer service time: 2
request nodes time windows: {1: (0, 327), 2: (0, 284), 3: (0, 275), 4: (0, 308), 5: (0, 253), 6: (0, 268), 7: (0, 277), 8: (0, 306), 9: (0, 310), 10: (0, 303), 11: (0, 303), 12: (0, 259), 13: (0, 254), 14: (0, 271), 15: (0, 295), 16: (0, 325), 17: (0, 300), 18: (0, 311), 19: (0, 308), 20: (0, 265), 21: (147, 510), 22: (42, 442), 23: (12, 412), 24: (212, 510), 25: (0, 315), 26: (0, 382), 27: (0, 352), 28: (157, 510), 29: (53, 453), 30: (102, 502), 31: (172, 510), 32: (100, 500), 33: (193, 510), 34: (61, 461), 35: (217, 510), 36: (108, 508), 37: (83, 483), 38: (229, 510), 39: (159, 510), 40: (0, 381)}
transfer nodes departure time: {41: 324, 42: 340, 43: 356, 44: 374}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 21): (20.591260281974, 102.95630140987001, False)
   (1, 41): (11.40175425099138, 57.0087712549569, False)
   (1, 42): (9.848857801796104, 49.244289008980516, False)
   (1, 43): (20.248456731316587, 101.24228365658294, False)
   (1, 44): (34.17601498127012, 170.88007490635061, False)
   (1, 45): (21.633307652783937, 108.16653826391969, False)
   (1, 46): (14.212670403551895, 71.06335201775947, False)
   (1, 47): (15.0, 75.0, False)
   (1, 48): (25.553864678361276, 127.76932339180638, False)
   (1, 49): (19.235384061671343, 96.17692030835671, False)
   (1, 50): (32.38826948140329, 161.94134740701645, False)
   (1, 51): (13.416407864998739, 67.0820393249937, False)
   (2, 22): (9.055385138137417, 45.27692569068709, False)
   (2, 41): (40.311288741492746, 201.55644370746373, False)
   (2, 42): (27.892651361962706, 139.46325680981352, False)
   (2, 43): (16.64331697709324, 83.21658488546619, False)
   (2, 44): (10.04987562112089, 50.24937810560445, False)
   (2, 45): (16.401219466856727, 82.00609733428364, False)
   (2, 46): (25.553864678361276, 127.76932339180638, False)
   (2, 47): (16.1245154965971, 80.62257748298549, False)
   (2, 48): (17.4928556845359, 87.4642784226795, False)
   (2, 49): (39.96248240537617, 199.81241202688085, False)
   (2, 50): (3.1622776601683795, 15.811388300841898, False)
   (2, 51): (38.3275357934736, 191.637678967368, False)
   (3, 23): (17.08800749063506, 85.44003745317531, False)
   (3, 41): (30.0, 150.0, False)
   (3, 42): (22.825424421026653, 114.12712210513327, False)
   (3, 43): (22.090722034374522, 110.45361017187261, False)
   (3, 44): (28.600699292150182, 143.0034964607509, False)
   (3, 45): (23.194827009486403, 115.97413504743201, False)
   (3, 46): (6.0, 30.0, False)
   (3, 47): (11.0, 55.0, False)
   (3, 48): (7.280109889280518, 36.40054944640259, False)
   (3, 49): (19.697715603592208, 98.48857801796103, False)
   (3, 50): (23.345235059857504, 116.72617529928752, False)
   (3, 51): (31.144823004794873, 155.72411502397438, False)
   (4, 24): (33.37663853655727, 166.88319268278636, False)
   (4, 41): (36.40054944640259, 182.00274723201295, False)
   (4, 42): (32.28002478313795, 161.40012391568973, False)
   (4, 43): (33.24154027718932, 166.20770138594662, False)
   (4, 44): (38.948684188300895, 194.74342094150447, False)
   (4, 45): (34.36568055487916, 171.8284027743958, False)
   (4, 46): (11.704699910719626, 58.52349955359813, False)
   (4, 47): (22.090722034374522, 110.45361017187261, False)
   (4, 48): (12.727922061357855, 63.63961030678928, False)
   (4, 49): (16.278820596099706, 81.39410298049853, False)
   (4, 50): (33.015148038438355, 165.07574019219177, False)
   (4, 51): (38.948684188300895, 194.74342094150447, False)
   (5, 25): (30.886890422961002, 154.43445211480503, False)
   (5, 41): (4.123105625617661, 20.615528128088304, False)
   (5, 42): (9.055385138137417, 45.27692569068709, False)
   (5, 43): (22.20360331117452, 111.01801655587259, False)
   (5, 44): (37.21558813185679, 186.07794065928397, False)
   (5, 45): (23.345235059857504, 116.72617529928752, False)
   (5, 46): (23.600847442411894, 118.00423721205946, False)
   (5, 47): (21.540659228538015, 107.70329614269008, False)
   (5, 48): (34.20526275297414, 171.0263137648707, False)
   (5, 49): (27.073972741361768, 135.36986370680884, False)
   (5, 50): (37.12142238654117, 185.60711193270583, False)
   (5, 51): (4.123105625617661, 20.615528128088304, False)
   (6, 26): (34.713109915419565, 173.56554957709784, False)
   (6, 41): (35.11409973215888, 175.57049866079439, False)
   (6, 42): (35.014282800023196, 175.07141400011596, False)
   (6, 43): (39.56008088970496, 197.80040444852483, False)
   (6, 44): (47.80167361086848, 239.00836805434238, False)
   (6, 45): (40.85339643163099, 204.26698215815495, False)
   (6, 46): (16.15549442140351, 80.77747210701756, False)
   (6, 47): (28.635642126552707, 143.17821063276352, False)
   (6, 48): (23.021728866442675, 115.10864433221337, False)
   (6, 49): (9.219544457292887, 46.09772228646443, False)
   (6, 50): (42.44997055358225, 212.24985276791125, False)
   (6, 51): (39.05124837953327, 195.25624189766634, False)
   (7, 27): (48.84669896727925, 244.23349483639626, False)
   (7, 41): (41.88078318274385, 209.40391591371923, False)
   (7, 42): (38.3275357934736, 191.637678967368, False)
   (7, 43): (39.11521443121589, 195.57607215607945, False)
   (7, 44): (43.86342439892262, 219.3171219946131, False)
   (7, 45): (40.19950248448356, 200.9975124224178, False)
   (7, 46): (17.72004514666935, 88.60022573334675, False)
   (7, 47): (28.0178514522438, 140.089257261219, False)
   (7, 48): (17.0, 85.0, False)
   (7, 49): (19.235384061671343, 96.17692030835671, False)
   (7, 50): (37.589892258425, 187.94946129212502, False)
   (7, 51): (44.721359549995796, 223.60679774997897, False)
   (8, 28): (19.0, 95.0, False)
   (8, 41): (14.035668847618199, 70.178344238091, False)
   (8, 42): (2, 10, False)
   (8, 43): (12.36931687685298, 61.8465843842649, False)
   (8, 44): (27.294688127912362, 136.4734406395618, False)
   (8, 45): (13.601470508735444, 68.00735254367721, False)
   (8, 46): (19.4164878389476, 97.082439194738, False)
   (8, 47): (12.806248474865697, 64.03124237432849, False)
   (8, 48): (27.018512172212592, 135.09256086106296, False)
   (8, 49): (28.160255680657446, 140.80127840328723, False)
   (8, 50): (27.16615541441225, 135.83077707206124, False)
   (8, 51): (11.704699910719626, 58.52349955359813, False)
   (9, 29): (28.319604517012593, 141.59802258506295, False)
   (9, 41): (31.04834939252005, 155.24174696260025, False)
   (9, 42): (19.72308292331602, 98.6154146165801, False)
   (9, 43): (12.649110640673518, 63.24555320336759, False)
   (9, 44): (17.029386365926403, 85.14693182963201, False)
   (9, 45): (13.341664064126334, 66.70832032063167, False)
   (9, 46): (15.620499351813308, 78.10249675906654, False)
   (9, 47): (6.082762530298219, 30.413812651491096, False)
   (9, 48): (12.041594578792296, 60.20797289396148, False)
   (9, 49): (30.0, 150.0, False)
   (9, 50): (12.529964086141668, 62.64982043070834, False)
   (9, 51): (29.966648127543394, 149.83324063771698, False)
