All relevant information about the map is below:

Total # of nodes: 63
# of robots: 24, robots_origin_location: {52: {1, 3}, 53: {9, 6}, 54: {2, 23}, 55: {5, 7}, 56: {11, 4}, 57: {17, 22}, 58: {24, 14}, 59: {20, 15}, 60: {18, 21}, 61: {8, 10}, 62: {19, 13}, 63: {16, 12}}
# of requests: 24, request_pairs: [(1, 25), (2, 26), (3, 27), (4, 28), (5, 29), (6, 30), (7, 31), (8, 32), (9, 33), (10, 34), (11, 35), (12, 36), (13, 37), (14, 38), (15, 39), (16, 40), (17, 41), (18, 42), (19, 43), (20, 44), (21, 45), (22, 46), (23, 47), (24, 48)]
# of depots: 12, depot nodes: [52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63]
# of service lines: 2
# of num transfers: 3, service lines mapping: {1: [49, 50], 2: [51]}
public transportation factor: 0.0
map_size: 63
outsourcing cost: 2500
robots max travel time: 604
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 2
depot service time: 2
transfer capacity: 4
transfer service time: 2
request nodes time windows: {1: (0, 346), 2: (0, 298), 3: (0, 341), 4: (0, 345), 5: (0, 304), 6: (0, 293), 7: (0, 310), 8: (0, 274), 9: (0, 353), 10: (0, 314), 11: (0, 308), 12: (0, 272), 13: (0, 278), 14: (0, 346), 15: (0, 323), 16: (0, 329), 17: (0, 266), 18: (0, 339), 19: (0, 351), 20: (0, 315), 21: (0, 346), 22: (0, 274), 23: (0, 322), 24: (0, 322), 25: (0, 398), 26: (87, 487), 27: (183, 583), 28: (17, 417), 29: (0, 323), 30: (195, 595), 31: (0, 356), 32: (201, 601), 33: (256, 630), 34: (289, 630), 35: (304, 630), 36: (0, 355), 37: (93, 493), 38: (262, 630), 39: (90, 490), 40: (285, 630), 41: (141, 541), 42: (104, 504), 43: (331, 630), 44: (0, 361), 45: (238, 630), 46: (199, 599), 47: (0, 400), 48: (304, 630)}
transfer nodes departure time: {49: 211, 50: 213, 51: 357}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 25): (2.23606797749979, 11.180339887498949, False)
   (1, 49): (50.00999900019995, 250.04999500099973, False)
   (1, 50): (54.12947441089743, 270.64737205448716, False)
   (1, 51): (47.07440918375928, 235.3720459187964, False)
   (1, 52): (31.25699921617557, 156.28499608087785, False)
   (1, 53): (41.012193308819754, 205.06096654409876, False)
   (1, 54): (71.449282711585, 357.246413557925, False)
   (1, 55): (23.08679276123039, 115.43396380615195, False)
   (1, 56): (31.78049716414141, 158.90248582070706, False)
   (1, 57): (47.4236228055175, 237.11811402758752, False)
   (1, 58): (52.08646657242167, 260.43233286210835, False)
   (1, 59): (73.53910524340094, 367.6955262170047, False)
   (1, 60): (65.36818798161687, 326.84093990808435, False)
   (1, 61): (55.00909015790027, 275.04545078950133, False)
   (1, 62): (36.61966684720111, 183.09833423600554, False)
   (1, 63): (17.11724276862369, 85.58621384311846, False)
   (2, 26): (28.0178514522438, 140.089257261219, False)
   (2, 49): (40.24922359499622, 201.24611797498108, False)
   (2, 50): (26.40075756488817, 132.00378782444085, False)
   (2, 51): (23.769728648009426, 118.84864324004712, False)
   (2, 52): (36.49657518178932, 182.4828759089466, False)
   (2, 53): (33.24154027718932, 166.20770138594662, False)
   (2, 54): (23.323807579381203, 116.61903789690601, False)
   (2, 55): (36.138621999185304, 180.69310999592653, False)
   (2, 56): (30.01666203960727, 150.08331019803634, False)
   (2, 57): (20.248456731316587, 101.24228365658294, False)
   (2, 58): (32.64965543462902, 163.24827717314508, False)
   (2, 59): (25.0, 125.0, False)
   (2, 60): (20.0, 100.0, False)
   (2, 61): (35.84689665786984, 179.2344832893492, False)
   (2, 62): (13.038404810405298, 65.1920240520265, False)
   (2, 63): (39.44616584663204, 197.2308292331602, False)
   (3, 27): (56.0357029044876, 280.178514522438, False)
   (3, 49): (2.23606797749979, 11.180339887498949, False)
