All relevant information about the map is below:

Total # of nodes: 184
# of robots: 73, robots_origin_location: {153: {72, 18, 63}, 154: {73, 59, 51}, 155: {54, 21, 14}, 156: {52}, 157: {9, 29, 5, 17}, 158: {40, 68}, 159: set(), 160: {34, 60}, 161: {13}, 162: {2, 61, 45, 46}, 163: {64, 44, 37, 39}, 164: {8, 65, 38}, 165: {50, 35, 7}, 166: {70}, 167: {58, 66, 4, 28}, 168: {25}, 169: set(), 170: {16, 1, 24, 41}, 171: {32, 10}, 172: {56, 49, 47, 23}, 173: {31}, 174: {30, 55}, 175: set(), 176: {26, 12, 62, 15}, 177: {33}, 178: {27, 20, 22}, 179: {48, 42, 6}, 180: {57}, 181: {69}, 182: {19, 53}, 183: {11, 67, 3, 36}, 184: {43, 71}}
# of requests: 69, request_pairs: [(1, 70), (2, 71), (3, 72), (4, 73), (5, 74), (6, 75), (7, 76), (8, 77), (9, 78), (10, 79), (11, 80), (12, 81), (13, 82), (14, 83), (15, 84), (16, 85), (17, 86), (18, 87), (19, 88), (20, 89), (21, 90), (22, 91), (23, 92), (24, 93), (25, 94), (26, 95), (27, 96), (28, 97), (29, 98), (30, 99), (31, 100), (32, 101), (33, 102), (34, 103), (35, 104), (36, 105), (37, 106), (38, 107), (39, 108), (40, 109), (41, 110), (42, 111), (43, 112), (44, 113), (45, 114), (46, 115), (47, 116), (48, 117), (49, 118), (50, 119), (51, 120), (52, 121), (53, 122), (54, 123), (55, 124), (56, 125), (57, 126), (58, 127), (59, 128), (60, 129), (61, 130), (62, 131), (63, 132), (64, 133), (65, 134), (66, 135), (67, 136), (68, 137), (69, 138)]
# of depots: 32, depot nodes: [153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184]
# of service lines: 2
# of num transfers: 14, service lines mapping: {1: [139, 140, 141, 142, 143, 144, 145], 2: [146, 147, 148, 149, 150, 151, 152]}
public transportation factor: 0.4
map_size: 184
outsourcing cost: 6250
robots max travel time: 967
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 4
depot service time: 2
transfer capacity: 5
transfer service time: 2
request nodes time windows: {1: (123, 523), 2: (22, 422), 3: (107, 507), 4: (121, 521), 5: (79, 479), 6: (115, 515), 7: (122, 522), 8: (66, 466), 9: (109, 509), 10: (256, 656), 11: (258, 658), 12: (18, 418), 13: (79, 479), 14: (0, 386), 15: (24, 424), 16: (46, 446), 17: (235, 635), 18: (94, 494), 19: (256, 656), 20: (43, 443), 21: (163, 563), 22: (16, 416), 23: (55, 455), 24: (112, 512), 25: (249, 649), 26: (20, 420), 27: (206, 606), 28: (58, 458), 29: (0, 386), 30: (227, 627), 31: (82, 482), 32: (62, 462), 33: (252, 652), 34: (69, 469), 35: (100, 500), 36: (183, 583), 37: (0, 393), 38: (151, 551), 39: (125, 525), 40: (71, 471), 41: (176, 576), 42: (138, 538), 43: (195, 595), 44: (27, 427), 45: (147, 547), 46: (95, 495), 47: (23, 423), 48: (0, 399), 49: (13, 413), 50: (198, 598), 51: (211, 611), 52: (179, 579), 53: (207, 607), 54: (234, 634), 55: (83, 483), 56: (223, 623), 57: (68, 468), 58: (168, 568), 59: (101, 501), 60: (149, 549), 61: (47, 447), 62: (0, 399), 63: (17, 417), 64: (64, 464), 65: (247, 647), 66: (139, 539), 67: (243, 643), 68: (84, 484), 69: (59, 459), 70: (268, 668), 71: (241, 641), 72: (290, 690), 73: (351, 751), 74: (283, 683), 75: (447, 847), 76: (405, 805), 77: (441, 841), 78: (337, 737), 79: (525, 925), 80: (554, 954), 81: (257, 657), 82: (309, 709), 83: (120, 520), 84: (371, 771), 85: (227, 627), 86: (382, 782), 87: (308, 708), 88: (413, 813), 89: (375, 775), 90: (515, 915), 91: (273, 673), 92: (419, 819), 93: (509, 909), 94: (298, 698), 95: (137, 537), 96: (413, 813), 97: (433, 833), 98: (236, 636), 99: (425, 825), 100: (186, 586), 101: (242, 642), 102: (627, 1027), 103: (244, 644), 104: (404, 804), 105: (363, 763), 106: (389, 789), 107: (457, 857), 108: (514, 914), 109: (208, 608), 110: (497, 897), 111: (537, 937), 112: (377, 777), 113: (369, 769), 114: (427, 827), 115: (421, 821), 116: (307, 707), 117: (372, 772), 118: (137, 537), 119: (368, 768), 120: (268, 668), 121: (470, 870), 122: (454, 854), 123: (622, 1022), 124: (327, 727), 125: (449, 849), 126: (427, 827), 127: (388, 788), 128: (420, 820), 129: (299, 699), 130: (247, 647), 131: (243, 643), 132: (130, 530), 133: (263, 663), 134: (420, 820), 135: (382, 782), 136: (339, 739), 137: (419, 819), 138: (451, 851)}
transfer nodes departure time: {139: 647, 140: 657, 141: 667, 142: 677, 143: 687, 144: 697, 145: 720, 146: 540, 147: 552, 148: 563, 149: 574, 150: 586, 151: 597, 152: 612}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 70): (28.160255680657446, 140.80127840328723, False)
   (1, 139): (156.92354826475216, 784.6177413237608, False)
   (1, 140): (139.2300254973761, 696.1501274868805, False)
   (1, 141): (122.00409829181969, 610.0204914590985, False)
   (1, 142): (105.47511554864494, 527.3755777432247, False)
   (1, 143): (90.02777349240623, 450.13886746203116, False)
   (1, 144): (76.32168761236873, 381.6084380618437, False)
   (1, 145): (58.05170109479997, 290.25850547399983, False)
   (1, 146): (163.0, 815.0, False)
   (1, 147): (152.31874474272692, 761.5937237136346, False)
   (1, 148): (144.3675863897433, 721.8379319487166, False)
   (1, 149): (139.61733416735902, 698.0866708367951, False)
   (1, 150): (138.95682782792647, 694.7841391396323, False)
   (1, 151): (141.48498153514387, 707.4249076757194, False)
   (1, 152): (150.90394295710104, 754.5197147855051, False)
   (1, 153): (114.93476410555685, 574.6738205277843, False)
   (1, 154): (116.37869220780924, 581.8934610390462, False)
   (1, 155): (158.80806024884254, 794.0403012442127, False)
   (1, 156): (133.73481222179961, 668.6740611089981, False)
   (1, 157): (172.04650534085255, 860.2325267042627, False)
   (1, 158): (133.2216198670471, 666.1080993352356, False)
   (1, 159): (86.35392289873113, 431.76961449365564, False)
   (1, 160): (96.88137075826292, 484.4068537913146, False)
   (1, 161): (84.11896337925236, 420.5948168962618, False)
   (1, 162): (102.59142264341595, 512.9571132170797, False)
   (1, 163): (167.50522379914005, 837.5261189957002, False)
   (1, 164): (125.1718818265508, 625.859409132754, False)
   (1, 165): (40.52159917870962, 202.6079958935481, False)
   (1, 166): (105.41821474489122, 527.0910737244561, False)
   (1, 167): (54.644304369257, 273.221521846285, False)
   (1, 168): (13.038404810405298, 65.1920240520265, False)
   (1, 169): (116.92732785794773, 584.6366392897387, False)
   (1, 170): (10.0, 50.0, False)
   (1, 171): (157.175061635108, 785.87530817554, False)
   (1, 172): (55.90169943749474, 279.5084971874737, False)
   (1, 173): (189.17980864775183, 945.8990432387591, False)
   (1, 174): (130.00384609695206, 650.0192304847603, False)
   (1, 175): (125.64234954823155, 628.2117477411578, False)
   (1, 176): (93.34345183246653, 466.71725916233265, False)
   (1, 177): (161.31026005806325, 806.5513002903162, False)
   (1, 178): (117.01709276853532, 585.0854638426766, False)
   (1, 179): (33.60059523282288, 168.00297616411441, False)
   (1, 180): (84.11896337925236, 420.5948168962618, False)
   (1, 181): (170.3907274472411, 851.9536372362054, False)
   (1, 182): (170.3202865192517, 851.6014325962585, False)
   (1, 183): (127.00393694685216, 635.0196847342609, False)
   (1, 184): (52.354560450833695, 261.7728022541685, False)
   (2, 71): (121.49485585818027, 607.4742792909013, False)
   (2, 139): (12.041594578792296, 60.20797289396148, False)
   (2, 140): (12.529964086141668, 62.64982043070834, False)
   (2, 141): (30.14962686336267, 150.74813431681335, False)
   (2, 142): (49.0, 245.0, False)
   (2, 143): (68.06614430096654, 340.3307215048327, False)
   (2, 144): (87.20665112249179, 436.03325561245896, False)
   (2, 145): (138.70832707519762, 693.5416353759881, False)
   (2, 146): (156.82155464093577, 784.1077732046789, False)
   (2, 147): (133.60014970051492, 668.0007485025747, False)
   (2, 148): (111.21151019566275, 556.0575509783138, False)
   (2, 149): (88.86506625215557, 444.32533126077783, False)
   (2, 150): (65.85590330410783, 329.2795165205391, False)
   (2, 151): (43.86342439892262, 219.3171219946131, False)
   (2, 152): (15.297058540778355, 76.48529270389177, False)
   (2, 153): (153.8440769090575, 769.2203845452875, False)
   (2, 154): (37.12142238654117, 185.60711193270583, False)
   (2, 155): (141.0319112825179, 705.1595564125896, False)
   (2, 156): (57.3149195236284, 286.574597618142, False)
   (2, 157): (119.47384651043926, 597.3692325521963, False)
   (2, 158): (20.248456731316587, 101.24228365658294, False)
   (2, 159): (86.14522621712709, 430.7261310856354, False)
   (2, 160): (61.05735008989499, 305.28675044947494, False)
   (2, 161): (65.06919393998976, 325.3459696999488, False)
   (2, 162): (65.0, 325.0, False)
   (2, 163): (149.03690818049066, 745.1845409024533, False)
   (2, 164): (163.17475294910057, 815.8737647455029, False)
   (2, 165): (106.50821564555478, 532.5410782277739, False)
   (2, 166): (50.00999900019995, 250.04999500099973, False)
   (2, 167): (99.45853407325085, 497.29267036625424, False)
   (2, 168): (138.70832707519762, 693.5416353759881, False)
   (2, 169): (158.927656498169, 794.638282490845, False)
   (2, 170): (135.5949851580065, 677.9749257900324, False)
   (2, 171): (118.86967653695369, 594.3483826847685, False)
   (2, 172): (92.11405973031478, 460.5702986515739, False)
   (2, 173): (56.04462507680822, 280.22312538404105, False)
   (2, 174): (70.06425622241343, 350.32128111206714, False)
   (2, 175): (22.090722034374522, 110.45361017187261, False)
   (2, 176): (71.58910531638176, 357.9455265819088, False)
   (2, 177): (163.9176622576103, 819.5883112880515, False)
   (2, 178): (73.68174807915459, 368.40874039577295, False)
   (2, 179): (153.44380078712857, 767.2190039356428, False)
   (2, 180): (153.26447729333762, 766.3223864666882, False)
