All relevant information about the map is below:

Total # of nodes: 182
# of robots: 82, robots_origin_location: {170: {65, 68, 13, 18, 53, 28, 31}, 171: {36, 39, 41, 78, 51, 25}, 172: {8, 9, 12, 14, 49, 50, 23}, 173: {4, 45, 81, 56, 29}, 174: {1, 67, 42, 79, 80}, 175: {34, 74, 5, 6}, 176: {38, 72, 19, 22, 61, 62}, 177: {32, 35, 44, 47, 15, 52, 59}, 178: {33, 7, 76, 21, 55, 26, 63}, 179: {73, 10, 11, 16, 82, 57, 30}, 180: {69, 43, 77, 46, 24, 27, 60}, 181: {64, 2, 70, 40, 20, 54, 58}, 182: {66, 3, 37, 71, 75, 48, 17}}
# of requests: 83, request_pairs: [(1, 84), (2, 85), (3, 86), (4, 87), (5, 88), (6, 89), (7, 90), (8, 91), (9, 92), (10, 93), (11, 94), (12, 95), (13, 96), (14, 97), (15, 98), (16, 99), (17, 100), (18, 101), (19, 102), (20, 103), (21, 104), (22, 105), (23, 106), (24, 107), (25, 108), (26, 109), (27, 110), (28, 111), (29, 112), (30, 113), (31, 114), (32, 115), (33, 116), (34, 117), (35, 118), (36, 119), (37, 120), (38, 121), (39, 122), (40, 123), (41, 124), (42, 125), (43, 126), (44, 127), (45, 128), (46, 129), (47, 130), (48, 131), (49, 132), (50, 133), (51, 134), (52, 135), (53, 136), (54, 137), (55, 138), (56, 139), (57, 140), (58, 141), (59, 142), (60, 143), (61, 144), (62, 145), (63, 146), (64, 147), (65, 148), (66, 149), (67, 150), (68, 151), (69, 152), (70, 153), (71, 154), (72, 155), (73, 156), (74, 157), (75, 158), (76, 159), (77, 160), (78, 161), (79, 162), (80, 163), (81, 164), (82, 165), (83, 166)]
# of depots: 13, depot nodes: [170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182]
# of service lines: 2
# of num transfers: 3, service lines mapping: {1: [167, 168], 2: [169]}
public transportation factor: 1.0
map_size: 182
outsourcing cost: 2500
robots max travel time: 670
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 7
depot service time: 2
transfer capacity: 7
transfer service time: 2
request nodes time windows: {1: (0, 393), 2: (167, 567), 3: (44, 444), 4: (108, 508), 5: (73, 473), 6: (233, 633), 7: (110, 510), 8: (4, 404), 9: (175, 575), 10: (67, 467), 11: (74, 474), 12: (128, 528), 13: (126, 526), 14: (151, 551), 15: (220, 620), 16: (87, 487), 17: (132, 532), 18: (106, 506), 19: (93, 493), 20: (78, 478), 21: (0, 386), 22: (14, 414), 23: (112, 512), 24: (153, 553), 25: (19, 419), 26: (57, 457), 27: (44, 444), 28: (0, 390), 29: (192, 592), 30: (0, 386), 31: (118, 518), 32: (50, 450), 33: (213, 613), 34: (197, 597), 35: (141, 541), 36: (109, 509), 37: (70, 470), 38: (161, 561), 39: (0, 392), 40: (169, 569), 41: (69, 469), 42: (242, 642), 43: (0, 386), 44: (7, 407), 45: (155, 555), 46: (163, 563), 47: (154, 554), 48: (137, 537), 49: (37, 437), 50: (250, 650), 51: (171, 571), 52: (0, 384), 53: (186, 586), 54: (29, 429), 55: (145, 545), 56: (49, 449), 57: (164, 564), 58: (254, 654), 59: (124, 524), 60: (93, 493), 61: (156, 556), 62: (151, 551), 63: (36, 436), 64: (46, 446), 65: (158, 558), 66: (131, 531), 67: (246, 646), 68: (131, 531), 69: (13, 413), 70: (117, 517), 71: (169, 569), 72: (78, 478), 73: (12, 412), 74: (8, 408), 75: (15, 415), 76: (119, 519), 77: (191, 591), 78: (11, 411), 79: (48, 448), 80: (208, 608), 81: (113, 513), 82: (83, 483), 83: (220, 620), 84: (388, 788), 85: (419, 819), 86: (405, 805), 87: (499, 899), 88: (289, 689), 89: (628, 1028), 90: (481, 881), 91: (158, 558), 92: (507, 907), 93: (341, 741), 94: (296, 696), 95: (273, 673), 96: (347, 747), 97: (514, 914), 98: (397, 797), 99: (402, 802), 100: (517, 917), 101: (441, 841), 102: (466, 866), 103: (306, 706), 104: (380, 780), 105: (371, 771), 106: (419, 819), 107: (294, 694), 108: (256, 656), 109: (458, 858), 110: (283, 683), 111: (218, 618), 112: (557, 957), 113: (310, 710), 114: (480, 880), 115: (365, 765), 116: (264, 664), 117: (473, 873), 118: (373, 773), 119: (322, 722), 120: (410, 810), 121: (464, 864), 122: (241, 641), 123: (467, 867), 124: (464, 864), 125: (483, 883), 126: (335, 735), 127: (318, 718), 128: (534, 934), 129: (279, 679), 130: (486, 886), 131: (346, 746), 132: (428, 828), 133: (407, 807), 134: (316, 716), 135: (139, 539), 136: (405, 805), 137: (301, 701), 138: (256, 656), 139: (272, 672), 140: (219, 619), 141: (438, 838), 142: (406, 806), 143: (214, 614), 144: (223, 623), 145: (492, 892), 146: (240, 640), 147: (368, 768), 148: (457, 857), 149: (435, 835), 150: (528, 928), 151: (345, 745), 152: (411, 811), 153: (349, 749), 154: (479, 879), 155: (344, 744), 156: (298, 698), 157: (82, 482), 158: (155, 555), 159: (388, 788), 160: (469, 869), 161: (356, 756), 162: (131, 531), 163: (340, 740), 164: (347, 747), 165: (305, 705), 166: (493, 893)}
transfer nodes departure time: {167: 509, 168: 624, 169: 119}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 84): (91.28526715741155, 456.4263357870578, False)
   (1, 167): (121.33424908079334, 606.6712454039667, False)
   (1, 168): (120.06664815842908, 600.3332407921454, False)
   (1, 169): (43.139309220245984, 215.69654610122993, False)
   (1, 170): (150.08331019803634, 750.4165509901817, False)
   (1, 171): (180.33579788827288, 901.6789894413644, False)
   (1, 172): (78.91767862779544, 394.5883931389772, False)
   (1, 173): (23.194827009486403, 115.97413504743201, False)
   (1, 174): (132.9699214108213, 664.8496070541066, False)
   (1, 175): (98.50888284819801, 492.5444142409901, False)
   (1, 176): (145.03103116229988, 725.1551558114994, False)
   (1, 177): (143.96180048887967, 719.8090024443984, False)
   (1, 178): (128.00390619039717, 640.0195309519859, False)
   (1, 179): (108.07404868885037, 540.3702434442519, False)
   (1, 180): (26.92582403567252, 134.6291201783626, False)
   (1, 181): (61.39218191268331, 306.9609095634166, False)
   (1, 182): (109.22453936730518, 546.122696836526, False)
   (2, 85): (119.00420160649792, 595.0210080324896, False)
   (2, 167): (26.0, 130.0, False)
   (2, 168): (101.24228365658294, 506.2114182829147, False)
   (2, 170): (133.9290857132983, 669.6454285664914, False)
   (2, 171): (156.28499608087785, 781.4249804043892, False)
   (2, 172): (107.93516572461452, 539.6758286230726, False)
   (2, 173): (118.6086000254619, 593.0430001273095, False)
   (2, 174): (111.12605455067681, 555.630272753384, False)
   (2, 175): (3.1622776601683795, 15.811388300841898, False)
   (2, 176): (167.6305461424021, 838.1527307120105, False)
   (2, 177): (187.44865963777923, 937.2432981888961, False)
   (2, 178): (34.48187929913333, 172.40939649566667, False)
   (2, 179): (60.01666435249463, 300.08332176247313, False)
   (2, 180): (121.01652779682617, 605.0826389841309, False)
   (2, 181): (41.340053217188775, 206.70026608594387, False)
   (2, 182): (77.79460135510689, 388.9730067755345, False)
   (3, 86): (73.0, 365.0, False)
   (3, 167): (78.40918313565064, 392.0459156782532, False)
   (3, 168): (104.39348638684312, 521.9674319342156, False)
   (3, 170): (137.93114224133723, 689.6557112066862, False)
   (3, 171): (166.1114083980989, 830.5570419904944, False)
   (3, 172): (83.00602387778854, 415.0301193889427, False)
   (3, 173): (66.12110101926616, 330.60550509633083, False)
   (3, 174): (117.08543888972702, 585.4271944486351, False)
   (3, 175): (55.731499172371095, 278.65749586185547, False)
   (3, 176): (151.16877984557524, 755.8438992278762, False)
   (3, 177): (160.70158679988197, 803.5079339994098, False)
   (3, 178): (85.0235261559999, 425.1176307799995, False)
   (3, 179): (78.54934754662193, 392.7467377331096, False)
   (3, 180): (69.26037828369117, 346.30189141845585, False)
   (3, 181): (22.02271554554524, 110.1135777277262, False)
   (3, 182): (86.64871608973787, 433.2435804486894, False)
   (4, 87): (132.38202294873727, 661.9101147436863, False)
   (4, 167): (108.78419002777932, 543.9209501388966, False)
   (4, 168): (73.23933369440222, 366.1966684720111, False)
   (4, 170): (102.55242561733974, 512.7621280866987, False)
   (4, 171): (132.84953895290718, 664.2476947645359, False)
   (4, 172): (34.52535300326414, 172.6267650163207, False)
   (4, 173): (62.369864518050704, 311.8493225902535, False)
   (4, 174): (85.98255637046388, 429.9127818523194, False)
   (4, 175): (86.92525524840292, 434.62627624201457, False)
   (4, 176): (103.16006979447037, 515.8003489723519, False)
   (4, 177): (110.98198051936178, 554.9099025968089, False)
   (4, 178): (118.84864324004712, 594.2432162002356, False)
   (4, 179): (70.22819946431775, 351.14099732158877, False)
   (4, 180): (57.48912940721924, 287.4456470360962, False)
   (4, 181): (70.80254232723568, 354.01271163617844, False)
   (4, 182): (65.80273550544841, 329.01367752724207, False)
   (5, 88): (173.21951391226105, 866.0975695613052, False)
   (5, 167): (191.4601786273062, 957.3008931365309, False)
   (5, 168): (78.87331614684399, 394.36658073421995, False)
   (5, 170): (55.94640292279746, 279.7320146139873, False)
   (5, 171): (65.00769185258002, 325.0384592629001, False)
   (5, 172): (87.02298546935747, 435.11492734678734, False)
   (5, 173): (171.2103968805633, 856.0519844028165, False)
   (5, 174): (73.66138744281159, 368.30693721405794, False)
   (5, 175): (178.23860412379804, 891.1930206189902, False)
   (5, 176): (23.853720883753127, 119.26860441876563, False)
   (5, 177): (57.706152185014034, 288.5307609250702, False)
   (5, 178): (203.66639388961548, 1018.3319694480774, False)
   (5, 179): (122.00409829181969, 610.0204914590985, False)
   (5, 180): (162.04937519163718, 810.2468759581859, False)
   (5, 181): (184.88915598271305, 924.4457799135653, False)
   (5, 182): (102.20078277586722, 511.0039138793361, False)
   (6, 89): (100.65783625729296, 503.2891812864648, False)
   (6, 167): (122.54386969571347, 612.7193484785673, False)
   (6, 168): (61.84658438426491, 309.23292192132453, False)
   (6, 170): (86.82165628459296, 434.1082814229648, False)
   (6, 171): (117.34564329364768, 586.7282164682384, False)
   (6, 172): (13.0, 65.0, False)
   (6, 173): (76.47875521999558, 382.3937760999779, False)
   (6, 174): (73.55270219373317, 367.76351096866586, False)
   (6, 175): (102.08329931972223, 510.41649659861116, False)
   (6, 176): (81.39410298049853, 406.97051490249265, False)
