All relevant information about the map is below:

Total # of nodes: 235
# of robots: 90, robots_origin_location: {195: {15, 60, 7}, 196: {67, 85, 21}, 197: {90}, 198: {28, 76, 68}, 199: {82}, 200: {2, 29}, 201: {81, 1, 63}, 202: {40, 42, 74}, 203: {8, 16, 31}, 204: {58, 43, 78}, 205: {64, 9, 26}, 206: set(), 207: {19, 53, 22}, 208: {75, 87}, 209: {57, 52, 55}, 210: {34}, 211: {88, 20, 5}, 212: {25, 12, 14}, 213: {65, 77}, 214: {11, 4, 62}, 215: {59, 50, 27}, 216: {83, 37}, 217: {66, 36}, 218: {30, 47}, 219: {73, 17, 23}, 220: {45, 86}, 221: {44, 71}, 222: {41, 70}, 223: {56}, 224: {48, 35, 84}, 225: {72, 54, 79}, 226: {49, 18, 6}, 227: {80, 89, 39}, 228: set(), 229: {32, 33, 38}, 230: {61}, 231: {13}, 232: {46}, 233: {51}, 234: {69}, 235: {24, 10, 3}}
# of requests: 95, request_pairs: [(1, 96), (2, 97), (3, 98), (4, 99), (5, 100), (6, 101), (7, 102), (8, 103), (9, 104), (10, 105), (11, 106), (12, 107), (13, 108), (14, 109), (15, 110), (16, 111), (17, 112), (18, 113), (19, 114), (20, 115), (21, 116), (22, 117), (23, 118), (24, 119), (25, 120), (26, 121), (27, 122), (28, 123), (29, 124), (30, 125), (31, 126), (32, 127), (33, 128), (34, 129), (35, 130), (36, 131), (37, 132), (38, 133), (39, 134), (40, 135), (41, 136), (42, 137), (43, 138), (44, 139), (45, 140), (46, 141), (47, 142), (48, 143), (49, 144), (50, 145), (51, 146), (52, 147), (53, 148), (54, 149), (55, 150), (56, 151), (57, 152), (58, 153), (59, 154), (60, 155), (61, 156), (62, 157), (63, 158), (64, 159), (65, 160), (66, 161), (67, 162), (68, 163), (69, 164), (70, 165), (71, 166), (72, 167), (73, 168), (74, 169), (75, 170), (76, 171), (77, 172), (78, 173), (79, 174), (80, 175), (81, 176), (82, 177), (83, 178), (84, 179), (85, 180), (86, 181), (87, 182), (88, 183), (89, 184), (90, 185), (91, 186), (92, 187), (93, 188), (94, 189), (95, 190)]
# of depots: 41, depot nodes: [195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235]
# of service lines: 1
# of num transfers: 4, service lines mapping: {1: [191, 192, 193, 194]}
public transportation factor: 0.4
map_size: 235
outsourcing cost: 6667
robots max travel time: 802
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 3
depot service time: 2
transfer capacity: 7
transfer service time: 2
request nodes time windows: {1: (80, 480), 2: (75, 475), 3: (344, 744), 4: (195, 595), 5: (362, 762), 6: (275, 675), 7: (66, 466), 8: (193, 593), 9: (311, 711), 10: (82, 482), 11: (348, 748), 12: (351, 751), 13: (167, 567), 14: (346, 746), 15: (85, 485), 16: (329, 729), 17: (114, 514), 18: (315, 715), 19: (376, 776), 20: (278, 678), 21: (139, 539), 22: (249, 649), 23: (146, 546), 24: (188, 588), 25: (55, 455), 26: (140, 540), 27: (361, 761), 28: (63, 463), 29: (368, 768), 30: (129, 529), 31: (332, 732), 32: (80, 480), 33: (243, 643), 34: (357, 757), 35: (386, 786), 36: (384, 784), 37: (272, 672), 38: (163, 563), 39: (222, 622), 40: (328, 728), 41: (342, 742), 42: (242, 642), 43: (174, 574), 44: (303, 703), 45: (321, 721), 46: (144, 544), 47: (113, 513), 48: (141, 541), 49: (366, 766), 50: (41, 441), 51: (293, 693), 52: (233, 633), 53: (379, 779), 54: (353, 753), 55: (340, 740), 56: (284, 684), 57: (106, 506), 58: (291, 691), 59: (254, 654), 60: (216, 616), 61: (54, 454), 62: (56, 456), 63: (165, 565), 64: (188, 588), 65: (89, 489), 66: (293, 693), 67: (144, 544), 68: (318, 718), 69: (252, 652), 70: (131, 531), 71: (174, 574), 72: (149, 549), 73: (287, 687), 74: (324, 724), 75: (257, 657), 76: (255, 655), 77: (289, 689), 78: (59, 459), 79: (66, 466), 80: (352, 752), 81: (45, 445), 82: (159, 559), 83: (100, 500), 84: (154, 554), 85: (261, 661), 86: (224, 624), 87: (165, 565), 88: (294, 694), 89: (224, 624), 90: (42, 442), 91: (201, 601), 92: (219, 619), 93: (216, 616), 94: (237, 637), 95: (360, 760), 96: (461, 861), 97: (378, 778), 98: (609, 1009), 99: (553, 953), 100: (505, 905), 101: (539, 939), 102: (361, 761), 103: (392, 792), 104: (706, 1106), 105: (422, 822), 106: (547, 947), 107: (648, 1048), 108: (562, 962), 109: (715, 1115), 110: (404, 804), 111: (627, 1027), 112: (415, 815), 113: (581, 981), 114: (666, 1066), 115: (623, 1023), 116: (260, 660), 117: (299, 699), 118: (464, 864), 119: (548, 948), 120: (382, 782), 121: (536, 936), 122: (625, 1025), 123: (117, 517), 124: (683, 1083), 125: (452, 852), 126: (649, 1049), 127: (369, 769), 128: (423, 823), 129: (689, 1089), 130: (666, 1066), 131: (661, 1061), 132: (474, 874), 133: (531, 931), 134: (358, 758), 135: (719, 1119), 136: (644, 1044), 137: (586, 986), 138: (323, 723), 139: (568, 968), 140: (673, 1073), 141: (529, 929), 142: (197, 597), 143: (341, 741), 144: (494, 894), 145: (390, 790), 146: (590, 990), 147: (501, 901), 148: (756, 1156), 149: (732, 1132), 150: (675, 1075), 151: (557, 957), 152: (485, 885), 153: (678, 1078), 154: (594, 994), 155: (520, 920), 156: (409, 809), 157: (454, 854), 158: (288, 688), 159: (424, 824), 160: (367, 767), 161: (565, 965), 162: (301, 701), 163: (491, 891), 164: (495, 895), 165: (321, 721), 166: (317, 717), 167: (465, 865), 168: (546, 946), 169: (449, 849), 170: (402, 802), 171: (524, 924), 172: (677, 1077), 173: (380, 780), 174: (317, 717), 175: (531, 931), 176: (298, 698), 177: (510, 910), 178: (285, 685), 179: (388, 788), 180: (608, 1008), 181: (476, 876), 182: (441, 841), 183: (424, 824), 184: (566, 966), 185: (364, 764), 186: (505, 905), 187: (596, 996), 188: (423, 823), 189: (557, 957), 190: (579, 979)}
transfer nodes departure time: {191: 1353, 192: 1377, 193: 1402, 194: 1427}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 96): (40.0, 200.0, False)
   (1, 191): (163.37074401495514, 816.8537200747757, False)
   (1, 192): (116.8289347721702, 584.144673860851, False)
   (1, 193): (79.75587752636166, 398.7793876318083, False)
   (1, 194): (71.80529228406496, 359.02646142032484, False)
   (1, 195): (149.24141516348604, 746.2070758174302, False)
   (1, 196): (143.8923208513922, 719.4616042569611, False)
   (1, 197): (143.20963654726592, 716.0481827363296, False)
   (1, 198): (82.60750571225353, 413.03752856126766, False)
   (1, 199): (119.54078801814885, 597.7039400907443, False)
   (1, 200): (126.01983970788092, 630.0991985394046, False)
   (1, 201): (178.35358140502814, 891.7679070251406, False)
   (1, 202): (21.840329667841555, 109.20164833920778, False)
   (1, 203): (104.44615837837216, 522.2307918918608, False)
   (1, 204): (159.08802594790095, 795.4401297395048, False)
   (1, 205): (53.009433122794285, 265.0471656139714, False)
   (1, 206): (194.94101672044292, 974.7050836022146, False)
   (1, 207): (35.11409973215888, 175.57049866079439, False)
   (1, 208): (76.6550715869472, 383.275357934736, False)
   (1, 209): (94.36630754670864, 471.8315377335432, False)
   (1, 210): (56.089214649520635, 280.4460732476032, False)
   (1, 211): (157.48650735856708, 787.4325367928354, False)
   (1, 212): (88.32326986700618, 441.61634933503086, False)
   (1, 213): (101.51354589413178, 507.5677294706589, False)
   (1, 214): (82.21921916437786, 411.0960958218893, False)
   (1, 215): (124.77980605851253, 623.8990302925627, False)
   (1, 216): (100.34440691936945, 501.72203459684727, False)
   (1, 217): (60.67124524847005, 303.35622624235026, False)
   (1, 218): (74.72616676907762, 373.6308338453881, False)
   (1, 219): (189.274932307477, 946.374661537385, False)
   (1, 220): (79.64923100695951, 398.24615503479754, False)
   (1, 221): (205.1828452868319, 1025.9142264341594, False)
   (1, 222): (96.51942809610924, 482.59714048054616, False)
   (1, 223): (57.245087125446844, 286.2254356272342, False)
   (1, 224): (165.59287424282482, 827.9643712141241, False)
   (1, 225): (129.07362240210043, 645.3681120105022, False)
   (1, 226): (198.65548066942426, 993.2774033471213, False)
   (1, 227): (229.88910370002316, 1149.4455185001157, False)
   (1, 228): (182.3869512876401, 911.9347564382006, False)
   (1, 229): (83.38465086573187, 416.92325432865937, False)
   (1, 230): (23.853720883753127, 119.26860441876563, False)
   (1, 231): (194.65096968677037, 973.2548484338519, False)
   (1, 232): (208.6935552430884, 1043.467776215442, False)
   (1, 233): (171.20747647226156, 856.0373823613078, False)
   (1, 234): (70.21395872616783, 351.0697936308392, False)
   (1, 235): (71.55417527999327, 357.77087639996637, False)
   (2, 97): (124.33824833895642, 621.6912416947821, False)
   (2, 191): (184.0244548966251, 920.1222744831255, False)
   (2, 192): (143.0873858870865, 715.4369294354325, False)
   (2, 193): (113.29607230614837, 566.4803615307419, False)
   (2, 194): (106.21205204683694, 531.0602602341847, False)
   (2, 195): (122.87391912037315, 614.3695956018657, False)
   (2, 196): (89.05054744357274, 445.2527372178637, False)
   (2, 197): (91.83681179135085, 459.18405895675426, False)
   (2, 198): (184.25254408012933, 921.2627204006467, False)
   (2, 199): (73.24616030891995, 366.2308015445998, False)
   (2, 200): (202.25231766286387, 1011.2615883143194, False)
   (2, 201): (104.80935072788114, 524.0467536394057, False)
   (2, 202): (170.29973576021777, 851.4986788010889, False)
   (2, 203): (151.6047492659778, 758.023746329889, False)
   (2, 204): (193.34942461771124, 966.7471230885562, False)
   (2, 205): (122.00409829181969, 610.0204914590985, False)
   (2, 206): (42.15447781671598, 210.77238908357992, False)
   (2, 207): (142.50614021858848, 712.5307010929424, False)
   (2, 208): (99.50376877284599, 497.51884386422995, False)
   (2, 209): (156.46085772486356, 782.3042886243178, False)
   (2, 210): (120.50311199301038, 602.5155599650519, False)
   (2, 211): (193.84787850270635, 969.2393925135318, False)
   (2, 212): (108.74741376235114, 543.7370688117558, False)
   (2, 213): (144.84474446799925, 724.2237223399962, False)
   (2, 214): (125.23977004130916, 626.1988502065458, False)
   (2, 215): (197.0913493789111, 985.4567468945555, False)
   (2, 216): (101.21264743103995, 506.0632371551998, False)
   (2, 217): (115.35163631262454, 576.7581815631227, False)
   (2, 218): (104.92378186092989, 524.6189093046495, False)
   (2, 219): (151.82226450688975, 759.1113225344487, False)
   (2, 220): (139.5313584826006, 697.656792413003, False)
   (2, 221): (142.21462653327893, 711.0731326663947, False)
   (2, 222): (145.0551619212498, 725.275809606249, False)
   (2, 223): (126.69648771769484, 633.4824385884742, False)
   (2, 224): (17.204650534085253, 86.02325267042627, False)
   (2, 225): (56.43580423808985, 282.17902119044925, False)
   (2, 226): (59.90826320300064, 299.5413160150032, False)
   (2, 227): (104.9952379872535, 524.9761899362675, False)
   (2, 228): (71.34423592694787, 356.72117963473937, False)
   (2, 229): (162.4130536625674, 812.0652683128369, False)
   (2, 230): (163.22989922192565, 816.1494961096282, False)
   (2, 231): (100.31948963187563, 501.59744815937813, False)
   (2, 232): (37.12142238654117, 185.60711193270583, False)
   (2, 233): (111.07204868912791, 555.3602434456395, False)
   (2, 234): (167.94344286098223, 839.7172143049112, False)
   (2, 235): (156.66843970627906, 783.3421985313953, False)
   (3, 98): (151.34728276384746, 756.7364138192373, False)
   (3, 191): (254.95097567963924, 1274.7548783981963, False)
   (3, 192): (208.02163349036562, 1040.1081674518282, False)
   (3, 193): (164.7573974060042, 823.786987030021, False)
   (3, 194): (130.17680284904833, 650.8840142452416, False)
   (3, 195): (195.77793542685038, 978.8896771342519, False)
   (3, 196): (61.1310068623117, 305.6550343115585, False)
   (3, 197): (164.53874923555242, 822.693746177762, False)
   (3, 198): (236.4444966583067, 1182.2224832915335, False)
   (3, 199): (136.5283853270081, 682.6419266350405, False)
   (3, 200): (263.3723599772763, 1316.8617998863815, False)
   (3, 201): (182.0109886792553, 910.0549433962765, False)
   (3, 202): (204.07106605298068, 1020.3553302649034, False)
   (3, 203): (212.8685040112792, 1064.342520056396, False)
   (3, 204): (262.58903252040056, 1312.9451626020027, False)
   (3, 205): (152.31546211727817, 761.5773105863909, False)
   (3, 206): (116.15506876585283, 580.7753438292641, False)
   (3, 207): (165.3148511174964, 826.574255587482, False)
