All relevant information about the map is below:

Total # of nodes: 106
# of robots: 48, robots_origin_location: {89: {27, 38}, 90: {20, 45, 30, 39}, 91: {40, 29, 34, 5}, 92: {8, 9, 4, 13}, 93: {35, 14, 15}, 94: {2, 26, 28, 6}, 95: {48, 10, 12, 36}, 96: {25}, 97: {44}, 98: {16, 11, 37, 23}, 99: {32, 17, 18, 33}, 100: {46, 1, 22}, 101: set(), 102: {24, 41, 21, 7}, 103: {42}, 104: {47, 31}, 105: {19}, 106: {43, 3}}
# of requests: 42, request_pairs: [(1, 43), (2, 44), (3, 45), (4, 46), (5, 47), (6, 48), (7, 49), (8, 50), (9, 51), (10, 52), (11, 53), (12, 54), (13, 55), (14, 56), (15, 57), (16, 58), (17, 59), (18, 60), (19, 61), (20, 62), (21, 63), (22, 64), (23, 65), (24, 66), (25, 67), (26, 68), (27, 69), (28, 70), (29, 71), (30, 72), (31, 73), (32, 74), (33, 75), (34, 76), (35, 77), (36, 78), (37, 79), (38, 80), (39, 81), (40, 82), (41, 83), (42, 84)]
# of depots: 18, depot nodes: [89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106]
# of service lines: 1
# of num transfers: 4, service lines mapping: {1: [85, 86, 87, 88]}
public transportation factor: 0.2
map_size: 106
outsourcing cost: 2500
robots max travel time: 76
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 4
depot service time: 2
transfer capacity: 1
transfer service time: 2
request nodes time windows: {1: (53, 453), 2: (62, 462), 3: (45, 445), 4: (25, 425), 5: (0, 396), 6: (11, 411), 7: (0, 392), 8: (0, 343), 9: (0, 336), 10: (23, 423), 11: (0, 340), 12: (0, 331), 13: (0, 396), 14: (29, 429), 15: (0, 314), 16: (38, 438), 17: (13, 413), 18: (0, 352), 19: (0, 380), 20: (14, 414), 21: (0, 368), 22: (3, 403), 23: (6, 406), 24: (0, 348), 25: (0, 370), 26: (23, 423), 27: (0, 381), 28: (0, 355), 29: (37, 437), 30: (0, 371), 31: (0, 344), 32: (0, 361), 33: (34, 434), 34: (0, 399), 35: (0, 357), 36: (0, 396), 37: (0, 339), 38: (52, 452), 39: (0, 364), 40: (42, 442), 41: (0, 380), 42: (0, 355), 43: (105, 505), 44: (324, 724), 45: (181, 581), 46: (241, 641), 47: (168, 568), 48: (98, 498), 49: (49, 449), 50: (295, 695), 51: (102, 502), 52: (414, 814), 53: (38, 438), 54: (287, 687), 55: (117, 517), 56: (309, 709), 57: (75, 475), 58: (366, 766), 59: (197, 597), 60: (322, 722), 61: (254, 654), 62: (45, 445), 63: (13, 413), 64: (297, 697), 65: (300, 700), 66: (37, 437), 67: (158, 558), 68: (350, 750), 69: (95, 495), 70: (74, 474), 71: (285, 685), 72: (234, 634), 73: (120, 520), 74: (203, 603), 75: (137, 537), 76: (345, 745), 77: (139, 539), 78: (124, 524), 79: (59, 459), 80: (416, 816), 81: (14, 414), 82: (406, 806), 83: (338, 738), 84: (346, 746)}
transfer nodes departure time: {85: 606, 86: 614, 87: 623, 88: 632}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 43): (20.12461179749811, 100.62305898749054, False)
   (1, 85): (50.00999900019995, 250.04999500099973, False)
   (1, 86): (40.36087214122113, 201.80436070610565, False)
   (1, 87): (50.15974481593781, 250.79872407968907, False)
   (1, 88): (75.28612089887484, 376.4306044943742, False)
   (1, 90): (37.73592452822641, 188.67962264113206, False)
   (1, 92): (65.0, 325.0, False)
   (1, 94): (30.083217912982647, 150.41608956491325, False)
   (1, 95): (45.09988913511872, 225.49944567559362, False)
   (1, 97): (74.73285756613352, 373.6642878306676, False)
   (1, 98): (36.138621999185304, 180.69310999592653, False)
   (1, 99): (21.540659228538015, 107.70329614269008, False)
   (1, 100): (72.03471385380801, 360.17356926904006, False)
   (1, 101): (66.2117814289874, 331.05890714493694, False)
   (1, 102): (33.015148038438355, 165.07574019219177, False)
   (1, 103): (33.24154027718932, 166.20770138594662, False)
   (1, 104): (35.510561809129406, 177.55280904564702, False)
   (1, 105): (40.792156108742276, 203.9607805437114, False)
   (1, 106): (42.95346318982906, 214.76731594914529, False)
   (2, 44): (61.204574992397426, 306.0228749619871, False)
   (2, 85): (11.40175425099138, 57.0087712549569, False)
   (2, 86): (41.10960958218893, 205.54804791094466, False)
   (2, 87): (71.58910531638176, 357.9455265819088, False)
   (2, 90): (31.064449134018133, 155.32224567009067, False)
   (2, 92): (65.86349520030045, 329.31747600150226, False)
   (2, 93): (74.32361670424818, 371.6180835212409, False)
   (2, 95): (13.0, 65.0, False)
   (2, 96): (74.46475676452586, 372.3237838226293, False)
   (2, 98): (58.52349955359813, 292.61749776799064, False)
   (2, 99): (38.3275357934736, 191.637678967368, False)
   (2, 101): (64.41273166075166, 322.0636583037583, False)
   (2, 102): (34.88552708502482, 174.4276354251241, False)
   (2, 103): (40.8166632639171, 204.0833163195855, False)
   (3, 86): (49.76946855251722, 248.8473427625861, False)
   (3, 87): (26.30589287593181, 131.52946437965906, False)
   (3, 88): (30.265491900843113, 151.32745950421557, False)
   (3, 89): (21.095023109728988, 105.47511554864494, False)
   (3, 90): (60.92618484691127, 304.63092423455635, False)
   (3, 91): (29.614185789921695, 148.0709289496085, False)
   (3, 92): (23.345235059857504, 116.72617529928752, False)
   (3, 93): (20.615528128088304, 103.07764064044152, False)
   (3, 96): (22.360679774997898, 111.80339887498948, False)
   (3, 97): (24.186773244895647, 120.93386622447824, False)
   (3, 98): (41.012193308819754, 205.06096654409876, False)
   (3, 99): (69.05070600652827, 345.2535300326414, False)
   (3, 100): (25.709920264364882, 128.5496013218244, False)
   (3, 101): (25.612496949731394, 128.06248474865697, False)
   (3, 102): (60.08327554319921, 300.416377715996, False)
   (3, 103): (54.120236510939236, 270.60118255469615, False)
   (3, 106): (45.221676218380054, 226.10838109190027, False)
   (4, 46): (47.042533945356304, 235.2126697267815, False)
   (4, 85): (43.657759905886145, 218.28879952943072, False)
   (4, 86): (19.6468827043885, 98.2344135219425, False)
   (4, 87): (25.317977802344327, 126.58988901172164, False)
