All relevant information about the map is below:

Total # of nodes: 166
# of robots: 72, robots_origin_location: {143: {52, 71, 68}, 144: {16, 29, 22}, 145: {43, 44, 47}, 146: {2, 26, 39}, 147: {24, 11, 20}, 148: {19, 36, 23}, 149: {49, 31, 15}, 150: {45, 54, 7}, 151: {58, 5, 62}, 152: {72, 69, 53}, 153: {41, 3, 13}, 154: {48, 1, 33}, 155: {8, 10, 6}, 156: {66, 35, 70}, 157: {34, 67, 38}, 158: {9, 12, 28}, 159: {56, 51, 30}, 160: {57, 46, 63}, 161: {17, 50, 27}, 162: {32, 65, 4}, 163: {25, 18, 14}, 164: {40, 42, 64}, 165: {61, 37, 55}, 166: {59, 60, 21}}
# of requests: 69, request_pairs: [(1, 70), (2, 71), (3, 72), (4, 73), (5, 74), (6, 75), (7, 76), (8, 77), (9, 78), (10, 79), (11, 80), (12, 81), (13, 82), (14, 83), (15, 84), (16, 85), (17, 86), (18, 87), (19, 88), (20, 89), (21, 90), (22, 91), (23, 92), (24, 93), (25, 94), (26, 95), (27, 96), (28, 97), (29, 98), (30, 99), (31, 100), (32, 101), (33, 102), (34, 103), (35, 104), (36, 105), (37, 106), (38, 107), (39, 108), (40, 109), (41, 110), (42, 111), (43, 112), (44, 113), (45, 114), (46, 115), (47, 116), (48, 117), (49, 118), (50, 119), (51, 120), (52, 121), (53, 122), (54, 123), (55, 124), (56, 125), (57, 126), (58, 127), (59, 128), (60, 129), (61, 130), (62, 131), (63, 132), (64, 133), (65, 134), (66, 135), (67, 136), (68, 137), (69, 138)]
# of depots: 24, depot nodes: [143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166]
# of service lines: 1
# of num transfers: 4, service lines mapping: {1: [139, 140, 141, 142]}
public transportation factor: 0.2
map_size: 166
outsourcing cost: 7916
robots max travel time: 571
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 3
depot service time: 2
transfer capacity: 3
transfer service time: 2
request nodes time windows: {1: (151, 551), 2: (165, 565), 3: (106, 506), 4: (190, 590), 5: (208, 608), 6: (89, 489), 7: (197, 597), 8: (121, 521), 9: (188, 588), 10: (9, 409), 11: (72, 472), 12: (172, 572), 13: (19, 419), 14: (62, 462), 15: (106, 506), 16: (0, 378), 17: (143, 543), 18: (0, 386), 19: (128, 528), 20: (75, 475), 21: (0, 372), 22: (0, 367), 23: (0, 385), 24: (194, 594), 25: (211, 611), 26: (2, 402), 27: (191, 591), 28: (210, 610), 29: (0, 395), 30: (194, 594), 31: (122, 522), 32: (149, 549), 33: (102, 502), 34: (4, 404), 35: (203, 603), 36: (195, 595), 37: (85, 485), 38: (153, 553), 39: (125, 525), 40: (0, 379), 41: (49, 449), 42: (98, 498), 43: (179, 579), 44: (18, 418), 45: (132, 532), 46: (210, 610), 47: (66, 466), 48: (184, 584), 49: (70, 470), 50: (67, 467), 51: (149, 549), 52: (0, 369), 53: (182, 582), 54: (123, 523), 55: (194, 594), 56: (169, 569), 57: (8, 408), 58: (23, 423), 59: (173, 573), 60: (12, 412), 61: (19, 419), 62: (115, 515), 63: (29, 429), 64: (107, 507), 65: (190, 590), 66: (56, 456), 67: (69, 469), 68: (118, 518), 69: (94, 494), 70: (374, 774), 71: (450, 850), 72: (273, 673), 73: (353, 753), 74: (395, 795), 75: (342, 742), 76: (375, 775), 77: (433, 833), 78: (413, 813), 79: (106, 506), 80: (267, 667), 81: (382, 782), 82: (365, 765), 83: (331, 731), 84: (198, 598), 85: (97, 497), 86: (476, 876), 87: (300, 700), 88: (370, 770), 89: (146, 546), 90: (363, 763), 91: (307, 707), 92: (133, 533), 93: (353, 753), 94: (564, 964), 95: (243, 643), 96: (380, 780), 97: (401, 801), 98: (180, 580), 99: (434, 834), 100: (510, 910), 101: (494, 894), 102: (273, 673), 103: (239, 639), 104: (565, 965), 105: (575, 975), 106: (321, 721), 107: (493, 893), 108: (344, 744), 109: (93, 493), 110: (205, 605), 111: (231, 631), 112: (358, 758), 113: (117, 517), 114: (440, 840), 115: (567, 967), 116: (359, 759), 117: (353, 753), 118: (439, 839), 119: (319, 719), 120: (541, 941), 121: (356, 756), 122: (281, 681), 123: (512, 912), 124: (448, 848), 125: (569, 969), 126: (304, 704), 127: (370, 770), 128: (321, 721), 129: (343, 743), 130: (204, 604), 131: (434, 834), 132: (207, 607), 133: (265, 665), 134: (439, 839), 135: (363, 763), 136: (105, 505), 137: (412, 812), 138: (356, 756)}
transfer nodes departure time: {139: 735, 140: 746, 141: 757, 142: 771}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 70): (108.25894882179486, 541.2947441089743, False)
   (1, 139): (111.11255554616679, 555.5627777308339, False)
   (1, 140): (123.01625908797584, 615.0812954398792, False)
   (1, 141): (147.27525250360293, 736.3762625180146, False)
   (1, 142): (191.0026177831079, 955.0130889155395, False)
   (1, 143): (147.14618581533128, 735.7309290766564, False)
   (1, 144): (88.0, 440.0, False)
   (1, 145): (90.69729874698585, 453.48649373492924, False)
   (1, 146): (22.02271554554524, 110.1135777277262, False)
   (1, 147): (97.49358953285082, 487.4679476642541, False)
   (1, 148): (56.64803615307419, 283.24018076537095, False)
   (1, 149): (106.51291001564083, 532.5645500782041, False)
   (1, 150): (163.24827717314508, 816.2413858657254, False)
   (1, 151): (131.59027319676784, 657.9513659838392, False)
   (1, 152): (52.23983154643591, 261.1991577321795, False)
   (1, 153): (62.81719509815764, 314.0859754907882, False)
   (1, 154): (144.46106741956464, 722.3053370978232, False)
   (1, 155): (68.54195795277518, 342.7097897638759, False)
   (1, 156): (83.18653737234169, 415.9326868617085, False)
   (1, 157): (20.248456731316587, 101.24228365658294, False)
   (1, 158): (86.64871608973787, 433.2435804486894, False)
   (1, 159): (62.80127387243033, 314.00636936215164, False)
   (1, 160): (167.05687654209268, 835.2843827104634, False)
   (1, 161): (19.849433241279208, 99.24716620639603, False)
   (1, 162): (26.627053911388696, 133.13526955694348, False)
   (1, 163): (55.47071299343465, 277.35356496717327, False)
   (1, 164): (118.84864324004712, 594.2432162002356, False)
   (1, 165): (55.10898293381942, 275.5449146690971, False)
   (1, 166): (124.16923934694937, 620.8461967347469, False)
   (2, 71): (18.027756377319946, 90.13878188659973, False)
   (2, 139): (21.540659228538015, 107.70329614269008, False)
   (2, 140): (57.245087125446844, 286.2254356272342, False)
   (2, 141): (99.29753269845128, 496.4876634922564, False)
   (2, 142): (157.175061635108, 785.87530817554, False)
   (2, 143): (95.63472172804185, 478.1736086402093, False)
   (2, 144): (135.94851966829208, 679.7425983414604, False)
   (2, 145): (65.96969000988257, 329.84845004941286, False)
   (2, 146): (108.00462953040486, 540.0231476520242, False)
   (2, 147): (57.14017850864661, 285.70089254323307, False)
   (2, 148): (129.1394595001853, 645.6972975009264, False)
   (2, 149): (38.27531841800928, 191.3765920900464, False)
   (2, 150): (138.70832707519762, 693.5416353759881, False)
   (2, 151): (103.12128781197411, 515.6064390598706, False)
   (2, 152): (115.93532679903913, 579.6766339951956, False)
   (2, 153): (41.036569057366385, 205.18284528683193, False)
   (2, 154): (85.42247947700886, 427.11239738504435, False)
   (2, 155): (48.82622246293481, 244.13111231467406, False)
   (2, 156): (9.055385138137417, 45.27692569068709, False)
   (2, 157): (108.01851693112621, 540.0925846556311, False)
   (2, 158): (152.2694979304785, 761.3474896523926, False)
   (2, 159): (110.39021695784459, 551.9510847892229, False)
   (2, 160): (155.0290295396317, 775.1451476981584, False)
   (2, 161): (106.0, 530.0, False)
   (2, 162): (69.02897942168927, 345.14489710844634, False)
   (2, 163): (57.3149195236284, 286.574597618142, False)
   (2, 164): (131.3202193114221, 656.6010965571105, False)
   (2, 165): (44.10215414239989, 220.51077071199944, False)
   (2, 166): (123.2233744059949, 616.1168720299745, False)
   (3, 72): (90.2551937563706, 451.275968781853, False)
   (3, 139): (51.97114584074513, 259.8557292037257, False)
   (3, 140): (65.86349520030045, 329.31747600150226, False)
   (3, 141): (98.71676655968832, 493.5838327984416, False)
   (3, 142): (151.64761785138597, 758.2380892569299, False)
   (3, 143): (96.93812459502195, 484.6906229751097, False)
   (3, 144): (102.41581909060729, 512.0790954530364, False)
   (3, 145): (48.38388161361178, 241.91940806805889, False)
   (3, 146): (79.30952023559341, 396.54760117796707, False)
   (3, 147): (47.43416490252569, 237.17082451262843, False)
   (3, 148): (93.29523031752481, 466.47615158762403, False)
   (3, 149): (47.53945729601885, 237.69728648009425, False)
   (3, 150): (128.16005617976296, 640.8002808988148, False)
   (3, 151): (92.30926280715278, 461.5463140357639, False)
   (3, 152): (80.2122185206219, 401.0610926031095, False)
   (3, 153): (10.04987562112089, 50.24937810560445, False)
   (3, 154): (90.9065454189081, 454.53272709454046, False)
   (3, 155): (22.20360331117452, 111.01801655587259, False)
   (3, 156): (29.068883707497267, 145.34441853748635, False)
   (3, 157): (78.64477096412705, 393.2238548206352, False)
   (3, 158): (116.93160394008115, 584.6580197004057, False)
   (3, 159): (75.82216034906945, 379.11080174534726, False)
   (3, 160): (139.83204210766573, 699.1602105383287, False)
