All relevant information about the map is below:

Total # of nodes: 48
# of robots: 22, robots_origin_location: {39: {17, 2, 6}, 40: {8, 3}, 41: {10, 4, 20}, 42: {21, 14}, 43: {18}, 44: {11}, 45: {13, 22, 7}, 46: {16, 19, 15}, 47: {9}, 48: {1, 12, 5}}
# of requests: 17, request_pairs: [(1, 18), (2, 19), (3, 20), (4, 21), (5, 22), (6, 23), (7, 24), (8, 25), (9, 26), (10, 27), (11, 28), (12, 29), (13, 30), (14, 31), (15, 32), (16, 33), (17, 34)]
# of depots: 10, depot nodes: [39, 40, 41, 42, 43, 44, 45, 46, 47, 48]
# of service lines: 2
# of num transfers: 4, service lines mapping: {1: [35, 36], 2: [37, 38]}
public transportation factor: 0.8
map_size: 48
outsourcing cost: 9166
robots max travel time: 670
request service time: 2
request half time window: 200
request max time: 400
depot capacity: 3
depot service time: 2
transfer capacity: 10
transfer service time: 2
request nodes time windows: {1: (0, 269), 2: (0, 261), 3: (0, 316), 4: (0, 262), 5: (0, 277), 6: (0, 249), 7: (0, 265), 8: (0, 309), 9: (0, 304), 10: (0, 274), 11: (0, 302), 12: (0, 279), 13: (0, 255), 14: (0, 296), 15: (0, 268), 16: (0, 264), 17: (0, 255), 18: (225, 480), 19: (0, 373), 20: (0, 346), 21: (0, 369), 22: (86, 480), 23: (0, 298), 24: (219, 480), 25: (231, 480), 26: (67, 467), 27: (217, 480), 28: (195, 480), 29: (0, 379), 30: (165, 480), 31: (220, 480), 32: (105, 480), 33: (60, 460), 34: (4, 404)}
transfer nodes departure time: {35: 81, 36: 110, 37: 336, 38: 370}
arcs info: --> (start node, end node): (time, cost, is public transportation arc? T/F)
   (1, 18): (39.84971769034255, 199.24858845171275, False)
   (1, 35): (20.248456731316587, 101.24228365658294, False)
   (1, 36): (13.416407864998739, 67.0820393249937, False)
   (1, 37): (24.758836806279895, 123.79418403139948, False)
   (1, 38): (17.029386365926403, 85.14693182963201, False)
   (1, 39): (31.78049716414141, 158.90248582070706, False)
   (1, 40): (29.832867780352597, 149.164338901763, False)
   (1, 41): (20.591260281974, 102.95630140987001, False)
   (1, 42): (23.08679276123039, 115.43396380615195, False)
   (1, 43): (30.4138126514911, 152.0690632574555, False)
   (1, 44): (32.89376840679705, 164.46884203398525, False)
   (1, 45): (36.345563690772494, 181.72781845386248, False)
   (1, 46): (25.942243542145693, 129.71121771072848, False)
   (1, 47): (14.317821063276353, 71.58910531638176, False)
   (1, 48): (17.029386365926403, 85.14693182963201, False)
   (2, 19): (42.20189569201838, 211.0094784600919, False)
   (2, 35): (38.91015291668744, 194.55076458343717, False)
   (2, 36): (5.656854249492381, 28.284271247461902, False)
   (2, 37): (33.95585369269929, 169.77926846349646, False)
   (2, 38): (11.045361017187261, 55.226805085936306, False)
   (2, 39): (19.235384061671343, 96.17692030835671, False)
   (2, 40): (13.341664064126334, 66.70832032063167, False)
   (2, 41): (34.0, 170.0, False)
   (2, 42): (13.892443989449804, 69.46221994724903, False)
   (2, 43): (13.0, 65.0, False)
   (2, 44): (34.20526275297414, 171.0263137648707, False)
   (2, 45): (28.231188426986208, 141.15594213493102, False)
   (2, 46): (30.870698080866262, 154.3534904043313, False)
   (2, 47): (19.4164878389476, 97.082439194738, False)
   (2, 48): (11.045361017187261, 55.226805085936306, False)
   (3, 20): (14.0, 70.0, False)
   (3, 35): (35.805027579936315, 179.02513789968157, False)
   (3, 36): (18.867962264113206, 94.33981132056603, False)
   (3, 37): (19.4164878389476, 97.082439194738, False)
   (3, 38): (27.459060435491963, 137.2953021774598, False)
   (3, 39): (13.038404810405298, 65.1920240520265, False)
   (3, 40): (17.029386365926403, 85.14693182963201, False)
   (3, 41): (23.323807579381203, 116.61903789690601, False)
   (3, 42): (31.89043743820395, 159.45218719101976, False)
   (3, 43): (19.0, 95.0, False)
   (3, 44): (15.811388300841896, 79.05694150420948, False)
   (3, 45): (14.317821063276353, 71.58910531638176, False)
   (3, 46): (14.035668847618199, 70.178344238091, False)
   (3, 47): (9.433981132056603, 47.169905660283014, False)
   (3, 48): (27.459060435491963, 137.2953021774598, False)
   (4, 21): (5.0990195135927845, 25.495097567963924, False)
   (4, 35): (30.675723300355934, 153.37861650177967, False)
   (4, 36): (26.40075756488817, 132.00378782444085, False)
   (4, 37): (8.94427190999916, 44.721359549995796, False)
   (4, 38): (34.713109915419565, 173.56554957709784, False)
   (4, 39): (23.08679276123039, 115.43396380615195, False)
   (4, 40): (28.0178514522438, 140.089257261219, False)
   (4, 41): (15.0, 75.0, False)
   (4, 42): (40.0, 200.0, False)
   (4, 43): (30.0, 150.0, False)
   (4, 44): (9.219544457292887, 46.09772228646443, False)
   (4, 45): (19.79898987322333, 98.99494936611666, False)
   (4, 46): (3.1622776601683795, 15.811388300841898, False)
   (4, 47): (10.0, 50.0, False)
   (4, 48): (34.713109915419565, 173.56554957709784, False)
   (5, 22): (36.05551275463989, 180.27756377319946, False)
   (5, 35): (49.658836071740545, 248.29418035870273, False)
   (5, 36): (16.1245154965971, 80.62257748298549, False)
   (5, 37): (43.18564576337837, 215.92822881689185, False)
   (5, 38): (17.4928556845359, 87.4642784226795, False)
   (5, 39): (19.849433241279208, 99.24716620639603, False)
   (5, 40): (11.40175425099138, 57.0087712549569, False)
   (5, 41): (44.181444068749045, 220.90722034374522, False)
   (5, 42): (16.278820596099706, 81.39410298049853, False)
   (5, 43): (9.433981132056603, 47.169905660283014, False)
   (5, 44): (40.718546143004666, 203.59273071502332, False)
   (5, 45): (30.4138126514911, 152.0690632574555, False)
   (5, 46): (39.05124837953327, 195.25624189766634, False)
   (5, 47): (29.0, 145.0, False)
   (5, 48): (17.4928556845359, 87.4642784226795, False)
   (6, 23): (41.86884283091664, 209.3442141545832, False)
